220kV III母电压_5,220kV III母电压_2,220kV III母电压_3,220kV III母电压_4,220kV黄朗线_17,220kV黄朗线_18,220kV黄朗线_19,220kV黄朗线_20
-36.988121032714844,-46.02464294433594,83.4022445678711,0.5574210286140442,0.030433999374508858,0.017510000616312027,-0.02636599913239479,1.9999999949504854e-06
-32.10564422607422,-50.099571228027344,82.71092224121094,0.6359310150146484,0.05217399820685387,0.048156000673770905,-0.02636599913239479,0.008755999617278576
-27.34725570678711,-53.94841766357422,81.6739273071289,0.6045269966125488,0.05217399820685387,0.017510000616312027,-0.02636599913239479,0.008755999617278576
-22.443199157714844,-57.619625091552734,80.45330047607422,0.5574210286140442,0.03912999853491783,0.026265999302268028,-0.052730001509189606,0.03501800075173378
-17.199260711669922,-61.51691436767578,79.1462631225586,0.5652719736099243,0.05652200058102608,0.04377799853682518,-0.02636599913239479,0.021887000650167465
-11.955320358276367,-65.25810241699219,77.60697174072266,0.5260170102119446,0.03478199988603592,0.030643999576568604,-0.03075999952852726,0.017510000616312027
-6.840859889984131,-68.41253662109375,75.60860443115234,0.3768480122089386,0.013042000122368336,0.004375999793410301,-0.02197200059890747,0.021887000650167465
-1.7749550342559814,-71.57235717773438,73.5616226196289,0.29048699140548706,0.03478199988603592,0.026265999302268028,-0.03515399992465973,0.008755999617278576
3.2477900981903076,-74.15081787109375,71.12577819824219,0.25908300280570984,0.03912999853491783,0.030643999576568604,-0.03075999952852726,0.026264000684022903
8.448570251464844,-76.20173645019531,67.9391860961914,0.1648710072040558,0.017389999702572823,0.04377799853682518,-0.02197200059890747,0.026264000684022903
13.444339752197266,-77.89199829101562,64.46633911132812,0.0,0.008693999610841274,0.03502200171351433,-0.03515399992465973,0.021887000650167465
18.11101531982422,-79.19468688964844,61.07991409301758,-0.05495699867606163,0.008693999610841274,0.04377799853682518,-0.013183999806642532,0.008755999617278576
23.22007942199707,-80.64271545410156,57.30461502075195,-0.14131799340248108,0.013042000122368336,0.039400000125169754,-0.02636599913239479,0.013132999651134014
28.490995407104492,-82.06382751464844,53.356483459472656,-0.25123199820518494,-0.004350000061094761,0.039400000125169754,-0.02197200059890747,0.004379000049084425
33.45978927612305,-82.70978546142578,49.14370346069336,-0.30618900060653687,0.008693999610841274,0.039400000125169754,-0.02197200059890747,0.008755999617278576
38.32068634033203,-83.2750015258789,44.69868087768555,-0.3611460030078888,-0.004350000061094761,0.03502200171351433,-0.03515399992465973,0.013132999651134014
42.99275588989258,-83.52799987792969,40.264461517333984,-0.4082520008087158,0.008693999610841274,0.039400000125169754,-0.02197200059890747,-0.01312899962067604
47.44363021850586,-83.1834945678711,35.46297073364258,-0.392549991607666,-0.008697999641299248,0.07442399859428406,-0.02636599913239479,0.013132999651134014
51.4844856262207,-82.39757537841797,30.596670150756836,-0.4004009962081909,-0.01739400066435337,0.0656680017709732,-0.013183999806642532,0.008755999617278576
55.07755661010742,-81.30482482910156,25.903202056884766,-0.47106000781059265,-0.01304600015282631,0.04377799853682518,-0.03515399992465973,0.004379000049084425
58.85945129394531,-80.09902954101562,20.988292694091797,-0.4082520008087158,-0.008697999641299248,0.07880199700593948,-0.008790000341832638,0.03939500078558922
62.635948181152344,-78.72636413574219,15.792530059814453,-0.392549991607666,-0.01739400066435337,0.039400000125169754,-0.03515399992465973,-0.0043750000186264515
66.01861572265625,-76.9499740600586,10.650777816772461,-0.25908300280570984,-0.021741999313235283,0.0831800028681755,-0.017578000202775,0.03501800075173378
69.2286376953125,-74.952880859375,5.449615001678467,-0.27478501200675964,-0.026089999824762344,0.07880199700593948,-0.013183999806642532,0.008755999617278576
72.15812683105469,-72.71355438232422,0.33486801385879517,-0.21982799470424652,-0.01304600015282631,0.07880199700593948,-0.008790000341832638,0.021887000650167465
74.66140747070312,-69.91439819335938,-4.8716959953308105,-0.023553000763058662,-0.026089999824762344,0.07880199700593948,-0.008790000341832638,0.008755999617278576
76.7762451171875,-66.73303985595703,-10.083661079406738,0.023553000763058662,-0.03478600084781647,0.07442399859428406,-0.013183999806642532,0.03501800075173378
78.20052337646484,-63.29869079589844,-14.944561004638672,0.09421200305223465,-0.03913399949669838,0.048156000673770905,-0.013183999806642532,0.004379000049084425
79.6409912109375,-59.9450798034668,-19.71364402770996,0.1648710072040558,-0.03913399949669838,0.04377799853682518,-0.008790000341832638,0.008755999617278576
80.9411849975586,-56.004722595214844,-24.82299041748047,0.22767899930477142,-0.03478600084781647,0.06128999963402748,-1.9999999949504854e-06,0.008755999617278576
82.00939178466797,-51.843666076660156,-29.975543975830078,0.29833799600601196,-0.03913399949669838,0.048156000673770905,-0.008790000341832638,0.013132999651134014
82.79167175292969,-47.55341339111328,-35.07408905029297,0.3611460030078888,-0.03913399949669838,0.07004600018262863,-0.008790000341832638,0.013132999651134014
83.29879760742188,-43.203948974609375,-39.97819519042969,0.3532949984073639,-0.03478600084781647,0.07004600018262863,0.026362000033259392,0.008755999617278576
83.29879760742188,-38.60148620605469,-44.52043533325195,0.3768480122089386,-0.03478600084781647,0.048156000673770905,0.004391999915242195,-0.01312899962067604
82.89956665039062,-33.848297119140625,-48.814231872558594,0.4239540100097656,-0.030438000336289406,0.07880199700593948,0.008786000311374664,0.013132999651134014
81.89070129394531,-28.912084579467773,-52.756961822509766,0.45535799860954285,-0.03478600084781647,0.048156000673770905,-0.017578000202775,-0.0043750000186264515
80.75775146484375,-24.110448837280273,-56.364830017089844,0.43965598940849304,-0.030438000336289406,0.048156000673770905,0.017573999240994453,0.004379000049084425
79.47914123535156,-19.045045852661133,-60.20494079589844,0.4318050146102905,-0.03913399949669838,0.03502200171351433,0.021967999637126923,1.9999999949504854e-06
77.95774841308594,-13.629748344421387,-64.06665802001953,0.392549991607666,-0.03913399949669838,0.04377799853682518,0.026362000033259392,-0.0043750000186264515
76.0371322631836,-8.548195838928223,-67.3018569946289,0.29048699140548706,-0.03478600084781647,0.07880199700593948,0.03075600042939186,0.026264000684022903
74.01940155029297,-3.472027063369751,-70.45063781738281,0.13346700370311737,-0.030438000336289406,0.039400000125169754,-1.9999999949504854e-06,0.008755999617278576
71.75889587402344,1.733333945274353,-73.38338470458984,0.15702000260353088,-0.03913399949669838,0.017510000616312027,0.0395440012216568,0.004379000049084425
68.77006530761719,6.863333225250244,-75.71661376953125,-0.023553000763058662,-0.030438000336289406,0.021888000890612602,0.0395440012216568,0.008755999617278576
65.44135284423828,11.961033821105957,-77.49893951416016,-0.12561599910259247,-0.030438000336289406,0.017510000616312027,0.04833199828863144,-0.01312899962067604
