220kVⅡ母电压_Ua_5,220kVⅡ母电压_Ub_6,220kVⅡ母电压_Uc_7,220kVⅡ母电压_3U0_8,博南Ⅱ回电流_Ia_17,博南Ⅱ回电流_Ib_18,博南Ⅱ回电流_Ic_19,博南Ⅱ回电流_3I0_20
-83.58011627197266,50.89345932006836,32.1497917175293,-1.244909644126892,0.11584527790546417,-0.0907742902636528,-0.01815485768020153,0.005187099799513817
-84.14032745361328,46.75413513183594,37.02827835083008,-0.9648049473762512,0.1175743117928505,-0.08212912082672119,-0.02680002711713314,-0.002593552926555276
-84.32706451416016,42.280242919921875,41.82118225097656,-0.6068934202194214,0.12276141345500946,-0.08040008693933487,-0.03371616452932358,0.0017290320247411728
-84.02362060546875,37.58070755004883,46.52849578857422,-0.42793768644332886,0.12535496056079865,-0.07434846460819244,-0.039767783135175705,-1.999999943436137e-09
-83.75129699707031,32.59328842163086,50.924583435058594,-0.4979638457298279,0.12362592667341232,-0.06743232905864716,-0.05187102034687996,0.005187099799513817
-83.2611083984375,27.738142013549805,55.10280990600586,-1.112637996673584,0.12708400189876556,-0.05619360879063606,-0.05273553729057312,0.006051617208868265
-82.1873779296875,22.758502960205078,59.0476188659668,-0.9648049473762512,0.12449044734239578,-0.05360005795955658,-0.06051618978381157,0.003458065912127495
-80.63124084472656,17.638813018798828,62.86793518066406,-0.4357183575630188,0.1262194812297821,-0.04495488852262497,-0.06916136294603348,0.003458065912127495
-79.00507354736328,12.231236457824707,66.26031494140625,-1.104857325553894,0.12535496056079865,-0.041496820747852325,-0.06743232905864716,0.01210323628038168
-76.98209381103516,7.329405307769775,69.59822845458984,-0.17895574867725372,0.12535496056079865,-0.03717423230409622,-0.08126460015773773,-1.999999943436137e-09
-74.74125671386719,2.10078501701355,72.28256225585938,-0.8247526288032532,0.11930334568023682,-0.025070995092391968,-0.0821291133761406,0.004322582855820656
-71.7145767211914,-3.0578091144561768,74.76460266113281,-0.3734728693962097,0.12016785889863968,-0.014696791768074036,-0.0864517018198967,0.010374202392995358
-68.38443756103516,-8.31755256652832,77.19217681884766,0.24898192286491394,0.12016785889863968,-0.012967757880687714,-0.09596138447523117,0.004322582855820656
-65.09320831298828,-13.592856407165527,79.2073745727539,0.5446479320526123,0.11325172334909439,-0.006916138809174299,-0.09423235058784485,0.005187099799513817
-61.638587951660156,-18.65030288696289,80.5689926147461,0.046684108674526215,0.10720010846853256,0.006051615811884403,-0.09941945225000381,0.010374202392995358
-57.654876708984375,-23.676624298095703,82.0084228515625,0.8247526288032532,0.10374204069375992,0.008645166642963886,-0.10979365557432175,0.01210323628038168
-53.429962158203125,-28.897464752197266,82.98100280761719,0.560209333896637,0.10547107458114624,0.019019370898604393,-0.09855493903160095,0.014696787111461163
