110kVⅡ母电压_A相_5,110kVⅡ母电压_B相_6,110kVⅡ母电压_C相_7,110kVⅡ母电压_3U0_8,紫姚南线_A相_25,紫姚南线_B相_26,紫姚南线_C相_27,紫姚南线_3I0_28
-56.462711334228516,-25.82105255126953,81.15770721435547,-1.4472652673721313,-0.36969175934791565,-0.14044424891471863,0.5907672643661499,0.009280138649046421
-37.19492721557617,-47.686405181884766,83.76701354980469,-1.4628273248672485,-0.19906479120254517,-0.29961439967155457,0.5907672643661499,0.009280138649046421
-16.181196212768555,-64.15290832519531,78.97293090820312,-1.805191159248352,-0.05687565356492996,-0.4587845504283905,0.609521746635437,0.0
5.632761001586914,-76.98556518554688,70.2131118774414,-1.4317033290863037,0.06635493040084839,-0.5243251919746399,0.5438809394836426,0.009280138649046421
25.950191497802734,-82.9139175415039,55.58236312866211,-1.8674390316009521,0.22750261425971985,-0.5617769956588745,0.40322208404541016,0.0
46.963924407958984,-84.73084259033203,37.02729797363281,-0.7002896666526794,0.39812958240509033,-0.6085917353630066,0.26256322860717773,-0.009280138649046421
63.8414192199707,-80.59864044189453,16.152847290039062,-0.6380416750907898,0.5308394432067871,-0.5992287993431091,0.10314983874559402,0.018560277298092842
76.478759765625,-71.20256042480469,-5.166840076446533,0.5135457515716553,0.6256322264671326,-0.5243251919746399,-0.05626354739069939,0.02784041501581669
82.55839538574219,-56.84368896484375,-25.44073486328125,0.7002896666526794,0.691987156867981,-0.4026068449020386,-0.2344314455986023,0.009280138649046421
84.23159790039062,-37.11711120605469,-46.40837478637695,1.4317033290863037,0.6825078725814819,-0.2715255618095398,-0.36571305990219116,0.009280138649046421
80.34478759765625,-16.591089248657227,-63.02716827392578,1.4472652673721313,0.6635493040084839,-0.12171834707260132,-0.49699467420578003,0.009280138649046421
70.76285552978516,5.845296382904053,-75.84590148925781,1.5873231887817383,0.5592772960662842,0.06554064899682999,-0.6001445055007935,0.018560277298092842
56.1925048828125,25.966405868530273,-81.46833801269531,1.4161412715911865,0.43604668974876404,0.22471080720424652,-0.6188990473747253,0.02784041501581669
37.10139465332031,47.686405181884766,-84.08799743652344,1.4005793333053589,0.2843782901763916,0.3557921051979065,-0.6376535296440125,0.018560277298092842
16.170804977416992,64.04907989501953,-79.31462097167969,1.75850510597229,0.12323058396577835,0.505599319934845,-0.5813899636268616,0.037120554596185684
-5.487265110015869,76.8402099609375,-70.60658264160156,1.4939512014389038,-0.05687565356492996,0.552414059638977,-0.4876174032688141,0.018560277298092842
-25.835872650146484,82.67512512207031,-55.86193084716797,1.8674390316009521,-0.22750261425971985,0.6085917353630066,-0.32820403575897217,0.009280138649046421
-47.19255828857422,84.59587097167969,-37.08942413330078,0.6691656708717346,-0.39812958240509033,0.6273176670074463,-0.1781678944826126,0.009280138649046421
-64.13240814208984,80.3909912109375,-16.183910369873047,0.3268018364906311,-0.5118808746337891,0.6273176670074463,-0.04688629135489464,0.0
-76.6969985961914,71.0883560180664,5.021878719329834,-0.684727668762207,-0.5971943736076355,0.5430511236190796,0.1781678944826126,-0.018560277298092842
-82.92213439941406,56.65680694580078,25.627113342285156,-0.5913556814193726,-0.6351115107536316,0.43069571256637573,0.3188267648220062,-0.02784041501581669
