110kVⅡ母电压_A相_5,110kVⅡ母电压_B相_6,110kVⅡ母电压_C相_7,110kVⅡ母电压_3U0_8,紫姚南线_A相_25,紫姚南线_B相_26,紫姚南线_C相_27,紫姚南线_3I0_28
-77.82978820800781,70.52770233154297,6.7407073974609375,-0.7158516645431519,-0.70146644115448,0.5898658633232117,0.16879063844680786,0.0
-83.90943145751953,55.87812805175781,27.149208068847656,-0.9648435115814209,-0.7299042344093323,0.4213327467441559,0.36571305990219116,-0.009280138649046421
-84.55376434326172,35.95428466796875,47.36097717285156,-1.5406372547149658,-0.7299042344093323,0.2715255618095398,0.5438809394836426,0.009280138649046421
-80.49028015136719,14.784550666809082,64.51820373535156,-1.6340092420578003,-0.691987156867981,0.07490359991788864,0.647030770778656,0.0
-70.50304412841797,-7.485716819763184,76.76744079589844,-1.6651331186294556,-0.5497980117797852,-0.0842665508389473,0.6939170956611633,0.02784041501581669
-55.39228057861328,-27.305736541748047,81.64436340332031,-1.4005793333053589,-0.3791710436344147,-0.28088849782943726,0.7126715779304504,-0.009280138649046421
-35.91664505004883,-47.966732025146484,82.73157501220703,-1.4628273248672485,-0.23698189854621887,-0.44942161440849304,0.7408033609390259,0.0
-14.674277305603027,-64.90043640136719,78.31024932861328,-1.6962571144104004,-0.047396380454301834,-0.5898658633232117,0.7126715779304504,0.0
7.368316173553467,-78.16915893554688,69.59185028076172,-1.618447184562683,0.1801062375307083,-0.6834953427314758,0.6001445055007935,0.02784041501581669
27.7896728515625,-83.3084487915039,54.26735305786133,-1.649571180343628,0.35073322057724,-0.7022212743759155,0.44073110818862915,0.0
48.5435905456543,-84.54396057128906,35.267051696777344,-0.7469756007194519,0.5118808746337891,-0.7209471464157104,0.2719404697418213,0.009280138649046421
65.35873413085938,-79.93416595458984,14.154450416564941,-0.4046117961406708,0.6445907354354858,-0.6928582787513733,0.09377258270978928,0.009280138649046421
77.79861450195312,-70.70420837402344,-6.875314712524414,0.6691656708717346,0.7204249501228333,-0.5617769956588745,-0.11252709478139877,0.018560277298092842
83.54569244384766,-56.02347946166992,-27.118144989013672,0.9648435115814209,0.7488628029823303,-0.3932439088821411,-0.30944952368736267,0.02784041501581669
84.23159790039062,-36.02695846557617,-47.42310333251953,1.5561991930007935,0.7393835186958313,-0.21534785628318787,-0.49699467420578003,0.0
80.26164245605469,-14.940286636352539,-64.4767837524414,1.6028852462768555,0.7109456658363342,-0.028088850900530815,-0.6376535296440125,0.037120554596185684
70.23283386230469,7.267686367034912,-76.71566772460938,1.5873231887817383,0.5971943736076355,0.17789605259895325,-0.7220488786697388,0.0
55.2052116394043,27.388795852661133,-81.9239273071289,1.369455337524414,0.43604668974876404,0.32770323753356934,-0.7032943367958069,0.02784041501581669
35.81271743774414,47.83176040649414,-82.91795349121094,1.4939512014389038,0.26541972160339355,0.46814748644828796,-0.6939170956611633,0.018560277298092842
14.695062637329102,64.70317077636719,-78.54840087890625,1.649571180343628,0.11375130712985992,0.5898658633232117,-0.6751625537872314,0.018560277298092842
-7.347531318664551,78.08609771728516,-69.89212799072266,1.618447184562683,-0.08531348407268524,0.6554064750671387,-0.572012722492218,0.018560277298092842
-27.571428298950195,82.96583557128906,-54.54692459106445,1.649571180343628,-0.2843782901763916,0.711584210395813,-0.3750903308391571,0.009280138649046421
-48.55398178100586,84.31554412841797,-35.45343017578125,0.7314136624336243,-0.4644845128059387,0.7209471464157104,-0.18754516541957855,0.02784041501581669
-65.34834289550781,79.72651672363281,-14.351183891296387,0.4357357919216156,-0.5971943736076355,0.711584210395813,-0.04688629135489464,0.009280138649046421
-77.79861450195312,70.57962036132812,6.6371636390686035,-0.7158516645431519,-0.7109456658363342,0.5992287993431091,0.1781678944826126,0.0
-83.82628631591797,55.961185455322266,27.045665740966797,-0.9804055094718933,-0.7109456658363342,0.43069571256637573,0.36571305990219116,0.0
-84.54337310791016,36.047725677490234,47.28849792480469,-1.509513258934021,-0.7299042344093323,0.23407374322414398,0.534503698348999,0.009280138649046421
-80.5214614868164,14.867609977722168,64.41465759277344,-1.618447184562683,-0.691987156867981,0.09362950176000595,0.6564080715179443,0.009280138649046421
-70.51343536376953,-7.4130401611328125,76.69496154785156,-1.6651331186294556,-0.5592772960662842,-0.12171834707260132,0.6845398545265198,0.009280138649046421
