220kVIII母_1,220kVIII母_2,220kVIII母_3,220kVIII母_4,220kV龙嵩II回_17,220kV龙嵩II回_18,220kV龙嵩II回_19,220kV龙嵩II回_20
-82.09624481201172,16.967164993286133,65.33588409423828,-0.09414400160312653,-0.017309999093413353,-0.01816200092434883,0.038651999086141586,0.0008619999862276018
-80.17670440673828,11.229436874389648,69.10358428955078,-0.20396000146865845,-0.0190420001745224,-0.020757000893354416,0.030920999124646187,0.0025919999461621046
-78.03506469726562,5.856764793395996,72.30017852783203,-0.23533600568771362,-0.010382000356912613,-0.01816200092434883,0.03693399950861931,0.0025919999461621046
-75.70305633544922,0.4682210087776184,75.4174575805664,-0.04707999899983406,-0.015577999874949455,-0.02767699956893921,0.03779299929738045,0.0025919999461621046
-72.93478393554688,-4.896514892578125,78.02708435058594,-0.023547999560832977,-0.00431999983265996,-0.02767699956893921,0.031780000776052475,0.0017269999952986836
-69.70646667480469,-10.29299545288086,80.29563903808594,0.21177199482917786,-0.005185999907553196,-0.02767699956893921,0.030061999335885048,-3.000000106112566e-06
-66.3750228881836,-15.522818565368652,82.21517944335938,0.1333319991827011,-0.0017219999572262168,-0.019891999661922455,0.031780000776052475,0.0017269999952986836
-62.83735275268555,-20.712963104248047,84.11093139648438,0.36865198612213135,0.003473999910056591,-0.025081999599933624,0.030920999124646187,-3.000000106112566e-06
-58.83169174194336,-25.784067153930664,84.99931335449219,0.2588360011577606,0.004339999984949827,-0.02767699956893921,0.030920999124646187,0.0017269999952986836
-54.68325424194336,-30.878978729248047,85.95115661621094,0.3137440085411072,0.003473999910056591,-0.029407000169157982,0.02748499996960163,0.0008619999862276018
-50.12235641479492,-35.727874755859375,86.25257110595703,0.20392799377441406,0.0060720001347362995,-0.03200199827551842,0.02233099937438965,0.0025919999461621046
-45.339359283447266,-40.648193359375,86.44293975830078,0.1411760002374649,0.005206000059843063,-0.02854200080037117,0.02233099937438965,0.0025919999461621046
