220kV墨木I回线电压_1,220kV墨木I回线电压_2,220kV墨木I回线电压_3,220kV墨木I回线电压_4,220kV墨木Ⅰ回线_9,220kV墨木Ⅰ回线_10,220kV墨木Ⅰ回线_11,220kV墨木Ⅰ回线_12
80.52960205078125,-21.68471336364746,-56.916412353515625,0.7703189849853516,0.058820001780986786,0.11331500113010406,-0.14791500568389893,0.0025949999690055847
79.06205749511719,-16.773468017578125,-60.43428421020508,0.575793981552124,0.057955000549554825,0.1262899935245514,-0.14099499583244324,0.00865000020712614
77.29782104492188,-11.883414268493652,-63.70845031738281,0.4201740026473999,0.04324999824166298,0.13234500586986542,-0.13580499589443207,0.00865000020712614
75.40643310546875,-6.696671962738037,-66.92963409423828,0.48242199420928955,0.025085000321269035,0.13147999346256256,-0.13580499589443207,0.0017300000181421638
72.95875549316406,-1.5470160245895386,-69.7481689453125,0.4357360005378723,0.023354999721050262,0.13840000331401825,-0.13234500586986542,0.0034600000362843275
70.37333679199219,3.713897943496704,-72.48723602294922,0.33458301424980164,0.009514999575912952,0.14272500574588776,-0.12974999845027924,0.006054999772459269
67.39585876464844,8.81057357788086,-74.73358917236328,0.23342999815940857,-0.0025949999690055847,0.15483500063419342,-0.12283000349998474,0.005189999938011169
64.25414276123047,13.785395622253418,-76.66206359863281,0.1400579959154129,-0.010379999876022339,0.15397000312805176,-0.11591000109910965,0.005189999938011169
60.778656005859375,18.691343307495117,-78.28324890136719,0.0,-0.01730000041425228,0.15569999814033508,-0.11417999863624573,0.0
56.94290542602539,23.459543228149414,-79.39582824707031,-0.24899199604988098,-0.03460000082850456,0.16607999801635742,-0.09860999882221222,0.0
52.95880889892578,28.397279739379883,-80.47662353515625,-0.36570701003074646,-0.041519999504089355,0.16607999801635742,-0.09515000134706497,0.0008650000090710819
48.65683364868164,33.20256423950195,-81.0752944946289,-0.47464099526405334,-0.05536000058054924,0.1755950003862381,-0.08909499645233154,0.0025949999690055847
44.39194107055664,37.9495735168457,-81.55741119384766,-0.38126900792121887,-0.05968499928712845,0.17905500531196594,-0.08477000147104263,0.006054999772459269
39.86745071411133,42.46876907348633,-81.62098693847656,-0.35014501214027405,-0.06833499670028687,0.17299999296665192,-0.07784999907016754,0.0025949999690055847
35.3217658996582,46.860809326171875,-81.41436767578125,-0.17118200659751892,-0.07352499663829803,0.17386500537395477,-0.06833499670028687,0.005189999938011169
30.569459915161133,51.056827545166016,-80.90576171875,0.023343000560998917,-0.08130999654531479,0.17040500044822693,-0.057955000549554825,0.006054999772459269
25.605234146118164,54.903175354003906,-79.82496643066406,0.10115300118923187,-0.0856349989771843,0.1755950003862381,-0.05449499934911728,0.007784999907016754
20.815841674804688,58.79190444946289,-78.86602783203125,0.1400579959154129,-0.08909499645233154,0.16694499552249908,-0.04324999824166298,0.005189999938011169
15.825125694274902,62.309776306152344,-77.47795104980469,0.11671499907970428,-0.09428499639034271,0.16348500549793243,-0.03460000082850456,0.009514999575912952
10.739046096801758,65.4938735961914,-75.69782257080078,0.10115300118923187,-0.10466500371694565,0.16088999807834625,-0.02768000029027462,0.011245000176131725
5.425151824951172,68.65678405761719,-73.62100982666016,0.10115300118923187,-0.11072000116109848,0.16175499558448792,-0.01384000014513731,0.00432500010356307
0.09536399692296982,71.40644073486328,-71.13095092773438,0.03890499845147133,-0.1124500036239624,0.15397000312805176,-0.005189999938011169,0.00432500010356307
-5.223827838897705,74.0660400390625,-68.51903533935547,0.04668600112199783,-0.11591000109910965,0.13840000331401825,0.0025949999690055847,0.00865000020712614
-10.378782272338867,76.04749298095703,-65.4144058227539,0.20230600237846375,-0.1236950010061264,0.14012999832630157,0.014705000445246696,0.00865000020712614
-15.380093574523926,77.90179443359375,-62.203819274902344,0.287896990776062,-0.13407500088214874,0.13147999346256256,0.026815000921487808,0.00432500010356307
-20.407896041870117,79.24748229980469,-58.579986572265625,0.3968310058116913,-0.13840000331401825,0.1262899935245514,0.0337349995970726,0.006054999772459269
-25.340333938598633,80.22761535644531,-54.664764404296875,0.3968310058116913,-0.1375350058078766,0.11331500113010406,0.046709999442100525,0.012974999845027924
-30.256877899169922,81.04350280761719,-50.64888000488281,0.38126900792121887,-0.14099499583244324,0.1081250011920929,0.05536000058054924,0.00432500010356307
-35.019779205322266,81.64747619628906,-46.49524688720703,0.45907899737358093,-0.14359000325202942,0.10639499872922897,0.06227999925613403,0.012974999845027924
-39.6661262512207,81.9759521484375,-42.28863525390625,0.33458301424980164,-0.14445500075817108,0.09774500131607056,0.07092999666929245,0.009514999575912952
-44.24359893798828,81.8858871459961,-37.81712341308594,0.22564899921417236,-0.14445500075817108,0.0899600014090538,0.08130999654531479,0.011245000176131725
-48.65153503417969,81.64218139648438,-33.250247955322266,0.1400579959154129,-0.14445500075817108,0.08477000147104263,0.08649999648332596,0.00865000020712614
-52.79457092285156,81.0011215209961,-28.471452713012695,0.09337200224399567,-0.1392650008201599,0.07006499916315079,0.09860999882221222,0.006920000072568655
-56.55085372924805,79.85675048828125,-23.650272369384766,0.1322769969701767,-0.14359000325202942,0.0631449967622757,0.10379999876022339,0.011245000176131725
