110kV I母电压_A相_1,110kV I母电压_B相_2,110kV I母电压_C相_3,110kV I母电压_3U0_4,盐江Ⅰ回线159_A相_37,盐江Ⅰ回线159_B相_38,盐江Ⅰ回线159_C相_39,盐江Ⅰ回线159_3I0_40
-84.46342468261719,52.701480865478516,32.07194519042969,0.619827926158905,-0.37931331992149353,-0.13906967639923096,0.1573917120695114,0.0
-84.9007339477539,32.84400177001953,50.494503021240234,-2.4328246116638184,-0.36081022024154663,-0.22251148521900177,0.2499750852584839,-0.0185207799077034
-78.37230682373047,11.310173988342285,67.57685852050781,1.177673101425171,-0.27754631638526917,-0.2966819703578949,0.24071674048900604,-0.0185207799077034
-68.8243637084961,-10.710000038146973,77.02009582519531,-2.8047213554382324,-0.22203706204891205,-0.3708524703979492,0.20368340611457825,-0.0370415598154068
-52.22738265991211,-31.757478713989258,84.73138427734375,2.541294574737549,-0.11101853102445602,-0.4728368818759918,0.2129417359828949,-0.0370415598154068
-32.90241622924805,-51.728782653808594,83.21592712402344,-1.7975009679794312,-0.018503088504076004,-0.5470073819160461,0.22220008075237274,-0.0185207799077034
-10.453805923461914,-66.96078491210938,77.70050048828125,1.162177324295044,0.06476081162691116,-0.5655500292778015,0.14813338220119476,-0.0277811698615551
10.297623634338379,-79.48165130615234,67.96861267089844,-1.4720913171768188,0.13877315819263458,-0.5284647345542908,0.07406669110059738,-0.0185207799077034
32.37139892578125,-84.79009246826172,51.525421142578125,-0.8832547664642334,0.25904324650764465,-0.5377360582351685,-0.055550020188093185,-0.0277811698615551
51.3944091796875,-84.20026397705078,32.75235366821289,0.433879554271698,0.31455251574516296,-0.5377360582351685,-0.16665005683898926,-0.0185207799077034
67.56449127197266,-79.22296142578125,10.659721374511719,-1.2706472873687744,0.3330555856227875,-0.4821082055568695,-0.22220008075237274,-0.0185207799077034
78.89291381835938,-68.67852020263672,-10.896833419799805,0.5113580226898193,0.31455251574516296,-0.35230985283851624,-0.34255844354629517,-0.0370415598154068
84.8382568359375,-52.970523834228516,-32.257511138916016,-0.12396558374166489,0.31455251574516296,-0.25032541155815125,-0.4073668122291565,-0.0185207799077034
84.32806396484375,-32.63704299926758,-50.80377960205078,1.6735353469848633,0.3053009510040283,-0.16688360273838043,-0.4814334809780121,-0.0185207799077034
78.32025146484375,-11.206695556640625,-67.83458709716797,-1.0846989154815674,0.20353397727012634,-0.1019844263792038,-0.4906918406486511,0.0
68.29334259033203,10.782435417175293,-78.38091278076172,1.2861429452896118,0.12952162325382233,0.009271311573684216,-0.43514180183410645,-0.0185207799077034
51.9879035949707,31.498783111572266,-84.514892578125,-1.5960569381713867,0.0,0.0927131175994873,-0.4444001615047455,-0.0185207799077034
32.485931396484375,51.68739318847656,-83.77262878417969,0.9607332944869995,-0.06476081162691116,0.14834098517894745,-0.4629168212413788,-0.0277811698615551
10.39133358001709,66.88835144042969,-77.9891586303711,-1.0227160453796387,-0.15727625787258148,0.16688360273838043,-0.41662514209747314,-0.0092603899538517
-10.911941528320312,78.26061248779297,-68.7005615234375,-0.6973063945770264,-0.20353397727012634,0.13906967639923096,-0.3055250942707062,0.0
-32.6733512878418,84.91426086425781,-51.41202163696289,1.8129966259002686,-0.3238040506839752,0.13906967639923096,-0.1759083867073059,-0.0277811698615551
-51.73801040649414,84.13817596435547,-32.9276123046875,-0.9297418594360352,-0.37931331992149353,0.13906967639923096,-0.10184170305728912,-0.0277811698615551
-67.72067260742188,78.61243438720703,-10.5360107421875,0.6973063945770264,-0.4070679545402527,0.0927131175994873,-0.027775010094046593,-0.0277811698615551
-79.9966049194336,68.62678527832031,10.412300109863281,-1.6115525960922241,-0.37931331992149353,-0.01854262314736843,0.06480835378170013,-0.0277811698615551
-84.47383117675781,52.515220642089844,32.12349319458008,0.40288814902305603,-0.37931331992149353,-0.12979836761951447,0.14813338220119476,-0.0463019497692585
-84.8799057006836,32.78191375732422,50.638832092285156,-2.324354648590088,-0.3515586853027344,-0.2039688527584076,0.22220008075237274,-0.0463019497692585
-78.29942321777344,11.08252239227295,67.63871765136719,1.0382118225097656,-0.27754631638526917,-0.2781393527984619,0.25923341512680054,-0.1203850731253624
-68.86601257324219,-10.999739646911621,76.37061309814453,-4.989614963531494,0.018503088504076004,-0.17615492641925812,0.6295668482780457,-0.8519558906555176
-43.262516021728516,-25.476348876953125,66.48408508300781,-3.068148136138916,-1.3229708671569824,-1.5761229991912842,6.304926872253418,-3.6948955059051514
-36.83821487426758,-33.775306701660156,73.5974349975586,6.36873197555542,-1.8225542306900024,-5.859468936920166,12.822795867919922,-5.380286693572998
-6.17440938949585,-56.34391403198242,58.989288330078125,-5.640434265136719,-1.9520758390426636,-10.671279907226562,18.507413864135742,-6.185940742492676
7.153151988983154,-62.18008804321289,54.39138412475586,-0.26342687010765076,-1.480247139930725,-16.28969383239746,23.266199111938477,-5.815525054931641
33.69374084472656,-70.73773956298828,38.4327278137207,2.727242946624756,-0.9436575174331665,-21.917381286621094,26.589942932128906,-4.0282697677612305
45.45948028564453,-72.85904693603516,26.27817153930664,-1.7820053100585938,-0.2682947814464569,-27.09077262878418,28.895267486572266,-1.8428176641464233
65.37793731689453,-68.53365325927734,5.752538204193115,4.803666591644287,0.5828472971916199,-31.170148849487305,29.543352127075195,0.740831196308136
73.02046203613281,-63.43217468261719,-9.19581413269043,1.6425440311431885,1.5357563495635986,-33.97008514404297,28.673067092895508,3.4911670684814453
81.80831909179688,-50.2076530456543,-28.8760929107666,6.074313640594482,2.5719292163848877,-34.83231735229492,26.062217712402344,5.917389392852783
78.73673248291016,-34.88252258300781,-41.39147186279297,4.602222442626953,3.5340898036956787,-33.339637756347656,21.988548278808594,7.482395172119141
74.47816467285156,-17.125652313232422,-55.68003463745117,3.1611223220825195,4.468495845794678,-29.584754943847656,16.692781448364258,8.112101554870605
64.3575439453125,-0.39321741461753845,-62.28823471069336,3.037156820297241,5.2271223068237305,-24.5689754486084,10.480437278747559,8.50103759765625
48.697662353515625,18.688175201416016,-67.48407745361328,0.06198279187083244,5.782215118408203,-18.9412899017334,3.8514678478240967,8.964057922363281
32.19438934326172,34.0133056640625,-65.76243591308594,0.8367676734924316,5.995000839233398,-13.322875022888184,-2.666400909423828,9.69562816619873
10.401745796203613,49.51435089111328,-61.77277374267578,-3.037156820297241,5.902485370635986,-7.583932876586914,-8.8880033493042,10.232730865478516
-9.048165321350098,60.565826416015625,-51.979026794433594,-0.7902805805206299,5.541675090789795,-1.5761229991912842,-14.387454986572266,10.066043853759766
-29.560115814208984,66.39165496826172,-39.64921569824219,-4.896640777587891,4.875563621520996,4.580028057098389,-18.738872528076172,8.945536613464355
-48.145816802978516,70.03408813476562,-23.60808753967285,-2.866704225540161,3.978163957595825,10.467310905456543,-21.664506912231445,6.8619489669799805
-63.17055892944336,65.93634796142578,-5.9999589920043945,-5.717912673950195,2.932739496231079,15.4830904006958,-22.89586639404297,4.102352619171143
-74.56146240234375,60.307132720947266,11.577240943908691,-4.648709297180176,1.7762964963912964,19.29360008239746,-22.469982147216797,1.0093824863433838
-79.56970977783203,47.765567779541016,28.577125549316406,-5.6714253425598145,0.5643442273139954,21.426000595092773,-20.36833953857422,-2.0187649726867676
-79.3510513305664,33.361392974853516,42.95846939086914,-5.19105863571167,-0.5458410978317261,21.778310775756836,-16.813138961791992,-4.796882152557373
-73.95755767822266,16.028783798217773,55.824363708496094,-3.5640106201171875,-1.5635110139846802,20.341257095336914,-11.989545822143555,-7.176802158355713
-64.37837219238281,-1.2727826833724976,62.86555099487305,-4.1528472900390625,-2.4054014682769775,17.290996551513672,-6.230860233306885,-9.065921783447266
-49.28074264526367,-19.578086853027344,68.00984954833984,-0.5578451156616211,-3.0345065593719482,12.840766906738281,-0.027775010094046593,-10.204949378967285
-31.72584342956543,-36.23808670043945,67.15418243408203,-0.9452375769615173,-3.3583106994628906,7.305793762207031,6.1753106117248535,-10.566104888916016
-10.651637077331543,-50.53878402709961,61.82432174682617,1.5185784101486206,-3.4138197898864746,1.010572910308838,12.026578903198242,-10.093825340270996
8.944043159484863,-62.26287078857422,53.37076950073242,0.681810736656189,-3.1455249786376953,-5.525701522827148,17.1834716796875,-8.945536613464355
29.757946014404297,-68.67852020263672,40.14405822753906,2.7737300395965576,-2.5811808109283447,-11.756023406982422,21.183073043823242,-7.260145664215088
47.677268981933594,-71.17234802246094,24.907047271728516,3.083643913269043,-1.7762964963912964,-17.420795440673828,23.812440872192383,-5.009871006011963
62.75407409667969,-67.39539337158203,6.577274799346924,4.199334144592285,-0.7678781747817993,-22.074993133544922,24.840116500854492,-2.379920244216919
74.31156921386719,-61.890350341796875,-10.793741226196289,4.276812553405762,0.3238040506839752,-25.3199520111084,24.201292037963867,0.3796759843826294
80.5796890258789,-49.70061111450195,-28.298776626586914,5.361511707305908,1.4432408809661865,-26.44178009033203,21.942256927490234,2.750335931777954
78.88250732421875,-34.10643768310547,-42.319297790527344,4.648709297180176,2.4424076080322266,-25.34776496887207,18.229663848876953,4.324602127075195
74.34280395507812,-16.86695671081543,-55.95838165283203,2.9286868572235107,3.3768136501312256,-21.611427307128906,13.220904350280762,4.667236328125
63.72240447998047,0.920956552028656,-62.87586212158203,3.2076094150543213,4.1631951332092285,-16.743988037109375,7.314085960388184,4.935787677764893
49.43692398071289,18.52260971069336,-67.84490203857422,0.216939777135849,4.709035873413086,-11.820921897888184,0.9443503022193909,5.843306064605713
31.486364364624023,35.493045806884766,-66.65933990478516,0.6353236436843872,4.958827972412109,-6.953483581542969,-5.462418556213379,7.1119794845581055
10.932765007019043,49.6695671081543,-61.793392181396484,-1.9834493398666382,4.921821594238281,-1.7615492343902588,-11.3877534866333,7.926893711090088
-9.141874313354492,61.02113342285156,-52.85531234741211,-1.6735353469848633,4.56101131439209,3.986664056777954,-16.729814529418945,7.843550205230713
-29.851655960083008,67.33330535888672,-39.64921569824219,-3.502027750015259,3.931906223297119,9.799776077270508,-20.859031677246094,6.6952619552612305
-47.97922134399414,70.01339721679688,-24.391586303710938,-3.9514029026031494,3.1085188388824463,15.4738187789917,-23.590240478515625,4.602413654327393
-63.03520202636719,66.74347686767578,-6.061814308166504,-4.245821475982666,2.090848922729492,20.20218849182129,-24.69198226928711,1.981723427772522
-74.98835754394531,60.20365524291992,11.267964363098145,-6.089809417724609,0.925154447555542,23.623302459716797,-24.12722396850586,-0.898257851600647
-79.673828125,48.95556640625,28.391559600830078,-4.028881549835205,-0.24054014682769775,25.34776496887207,-21.91448211669922,-3.6578540802001953
-79.40311431884766,33.05095672607422,42.54610061645508,-6.47720193862915,-1.304467797279358,25.357036590576172,-18.30373191833496,-6.260023593902588
-73.79096221923828,16.57721710205078,55.638797760009766,-2.5567901134490967,-2.2758798599243164,23.706743240356445,-13.341262817382812,-8.519558906555176
-63.92023468017578,-1.7487826347351074,62.33978271484375,-4.927631855010986,-3.1177704334259033,20.498870849609375,-7.527027606964111,-10.297554016113281
-49.197444915771484,-19.236608505249023,67.87582397460938,-0.13946127891540527,-3.737623929977417,15.909570693969727,-1.2221003770828247,-11.399539947509766
-31.56966209411621,-35.68965148925781,66.38098907470703,-1.0692031383514404,-4.042924880981445,10.254070281982422,5.101343154907227,-11.723653793334961
-10.70369815826416,-50.518089294433594,61.75215530395508,1.4565956592559814,-4.079931259155273,3.791966438293457,11.017420768737793,-11.223592758178711
8.871158599853516,-61.40400314331055,52.82438278198242,1.0846989154815674,-3.783881664276123,-2.9853622913360596,16.2946720123291,-9.98270034790039
29.51846694946289,-68.15078735351562,39.845088958740234,2.711747169494629,-3.1917827129364014,-9.493823051452637,20.386856079101562,-8.186184883117676
47.42737579345703,-70.38591766357422,24.453441619873047,3.254096508026123,-2.3591437339782715,-15.38110637664795,23.1273250579834,-5.806264400482178
62.53541946411133,-67.24017333984375,6.267998695373535,3.8894202709198,-1.3229708671569824,-20.239273071289062,24.192033767700195,-3.083709955215454
74.41568756103516,-61.16600036621094,-11.43291187286377,4.555735111236572,-0.18503089249134064,-23.762371063232422,23.65505027770996,-0.092603899538517
80.16320037841797,-49.121131896972656,-28.432796478271484,5.377007007598877,0.9344059824943542,-25.551734924316406,21.45156478881836,2.7781169414520264
78.90332794189453,-33.620086669921875,-42.87599563598633,4.540239334106445,1.9613274335861206,-25.3292236328125,17.813039779663086,5.130256175994873
74.00961303710938,-16.39095687866211,-55.95838165283203,3.2231051921844482,2.932739496231079,-22.97430992126465,12.85982894897461,6.797126293182373
63.347564697265625,1.2727826833724976,-63.09235382080078,2.9441826343536377,3.709869146347046,-18.96910285949707,7.0270771980285645,7.825029373168945
49.06208801269531,19.164175033569336,-68.02015686035156,0.5423494577407837,4.301968097686768,-13.721541404724121,0.6851168870925903,8.352871894836426
31.173999786376953,35.11017608642578,-66.09233093261719,0.4183838367462158,4.56101131439209,-8.260738372802734,-5.619810104370117,8.945536613464355
10.724522590637207,49.95930480957031,-61.88617706298828,-1.9989449977874756,4.533256530761719,-2.5125255584716797,-11.582179069519043,9.19556713104248
-9.287644386291504,60.74174118041992,-52.33985137939453,-1.534074068069458,4.237207412719727,3.6343541145324707,-16.813138961791992,8.630683898925781
