17-220kVⅡ段母电压Ua_17,18-220kVⅡ段母电压Ub_18,19-220kVⅡ段母电压Uc_19,20-220kVⅡ段母电压3Uo_20,9-220kV抚常Ⅱ回线路电流Ia_9,10-220kV抚常Ⅱ回线路电流Ib_10,11-220kV抚常Ⅱ回线路电流Ic_11,12-220kV抚常Ⅱ回线路电流3Io_12
-65.40046691894531,-15.166627883911133,80.63968658447266,0.26413729786872864,-0.10789922624826431,-0.02589581348001957,0.12516310811042786,0.0
-61.795169830322266,-20.3409423828125,82.46253204345703,0.6448057889938354,-0.09926728904247284,-0.03884372115135193,0.1294790655374527,0.004315969068557024
-57.98784637451172,-25.368083953857422,83.75016784667969,0.7768744230270386,-0.08631937950849533,-0.043159689754247665,0.13811101019382477,0.004315969068557024
-53.78425216674805,-30.42620849609375,84.68873596191406,0.9011743068695068,-0.09063535183668137,-0.056107595562934875,0.13811101019382477,0.0
-49.41748809814453,-35.220970153808594,85.1463851928711,0.9089430570602417,-0.08200341463088989,-0.06042356416583061,0.13811101019382477,0.0
-45.05072021484375,-39.80659103393555,85.3403091430664,0.823486864566803,-0.07337146997451782,-0.07337146997451782,0.13811101019382477,-0.004315969068557024
-40.55186462402344,-44.37671661376953,85.2860107421875,0.5748870968818665,-0.06473953276872635,-0.08200341463088989,0.1424269825220108,0.0
-35.66450881958008,-48.923606872558594,84.82060241699219,0.32628726959228516,-0.056107595562934875,-0.08631937950849533,0.1424269825220108,-0.004315969068557024
-30.676137924194336,-53.307830810546875,84.0759506225586,0.05438121035695076,-0.056107595562934875,-0.0949513167142868,0.15105891227722168,0.0
-25.34588623046875,-57.78500747680664,83.13737487792969,-0.13206864893436432,-0.0474756583571434,-0.10358325392007828,0.14674293994903564,-0.004315969068557024
-20.0389461517334,-61.851646423339844,81.84199523925781,-0.23306232690811157,-0.0474756583571434,-0.10358325392007828,0.14674293994903564,0.0
-14.607685089111328,-65.66266632080078,80.28287506103516,-0.13983739912509918,-0.03884372115135193,-0.11221519112586975,0.15105891227722168,0.0
-9.0365629196167,-69.3265151977539,78.25834655761719,-0.34959349036216736,-0.021579844877123833,-0.12084712833166122,0.14674293994903564,0.0
-3.9005625247955322,-72.20027923583984,76.12522888183594,-0.14760613441467285,-0.012947906740009785,-0.12516310811042786,0.14674293994903564,0.004315969068557024
1.460768461227417,-74.95784759521484,73.63529968261719,-0.007768744137138128,-0.004315969068557024,-0.13811101019382477,0.1424269825220108,-0.004315969068557024
6.876490116119385,-77.90132141113281,71.09882354736328,-0.08545618504285812,0.0,-0.1294790655374527,0.13811101019382477,0.004315969068557024
11.833778381347656,-79.92301940917969,68.10469818115234,-0.2485998123884201,0.004315969068557024,-0.13379503786563873,0.1294790655374527,0.004315969068557024
17.210649490356445,-81.89824676513672,64.62965393066406,-0.3884372115135193,0.008631938137114048,-0.13811101019382477,0.11653116345405579,0.004315969068557024
22.401039123535156,-83.43968963623047,60.90639114379883,-0.473893404006958,0.012947906740009785,-0.13811101019382477,0.12084712833166122,-0.004315969068557024
27.272857666015625,-84.33048248291016,56.841827392578125,-0.6448057889938354,0.017263876274228096,-0.13379503786563873,0.10358325392007828,0.0
32.30784606933594,-85.1902847290039,52.61437225341797,-0.7613369226455688,0.030211782082915306,-0.1424269825220108,0.11221519112586975,-0.004315969068557024
