1-220kVⅠ母Ua_1,2-220kVⅠ母Ub_2,3-220kVⅠ母Uc_3,4-220kVⅠ母3Uo_4,37-220kV抚常Ⅱ回线252  Ia_37,38-220kV抚常Ⅱ回线252  Ib_38,39-220kV抚常Ⅱ回线252  Ic_39,40-220kV抚常Ⅱ回线252  3Io_40
50.93234634399414,-86.03923797607422,34.9803352355957,-0.22629140317440033,0.013830423355102539,0.025947345420718193,-0.043239232152700424,0.0017310731345787644
55.218345642089844,-85.32894134521484,29.921810150146484,-0.31992921233177185,0.013830423355102539,0.029406990855932236,-0.044968802481889725,0.0
59.73855209350586,-84.33765411376953,24.418319702148438,-0.3277323842048645,0.010372817516326904,0.03286663815379143,-0.043239232152700424,0.0
63.69666290283203,-82.82340240478516,18.99289321899414,-0.2497008591890335,0.0069152116775512695,0.034596461802721024,-0.041509661823511124,0.0017310731345787644
67.35030364990234,-80.92668151855469,13.473791122436523,-0.2106851041316986,0.0034576058387756348,0.03632628172636032,-0.03978009521961212,-0.0017310731345787644
70.707275390625,-78.9831314086914,8.26694393157959,-0.0390157587826252,-0.0017288029193878174,0.03805610537528992,-0.03805052489042282,0.0
73.54119110107422,-76.797607421875,3.278674602508545,-0.015606303699314594,-0.005186408758163452,0.03978592902421951,-0.03459138423204422,0.0017310731345787644
76.47659301757812,-74.42475891113281,-1.9750111103057861,0.10924412310123444,-0.005186408758163452,0.03805610537528992,-0.03459138423204422,0.0
79.19339752197266,-71.5445556640625,-7.369211673736572,0.41356703639030457,-0.008644014596939087,0.04151575267314911,-0.031132247298955917,0.0
81.37152862548828,-68.35213470458984,-12.716573715209961,0.4681891202926636,-0.008644014596939087,0.043245576322078705,-0.031132247298955917,0.0
83.32325744628906,-64.92555236816406,-18.204450607299805,0.26530715823173523,-0.012101620435714722,0.043245576322078705,-0.03459138423204422,0.0017310731345787644
84.81438446044922,-60.80428695678711,-23.739166259765625,0.41356703639030457,-0.012101620435714722,0.0467052198946476,-0.029402678832411766,0.0017310731345787644
85.64191436767578,-56.51129913330078,-28.7586612701416,0.6086458563804626,-0.017288029193878174,0.0467052198946476,-0.024213969707489014,0.0017310731345787644
85.91515350341797,-52.077816009521484,-33.51273727416992,0.5306143164634705,-0.022474437952041626,0.043245576322078705,-0.024213969707489014,-0.0017310731345787644
86.08690643310547,-47.58189010620117,-38.259010314941406,0.34333866834640503,-0.02593204379081726,0.0467052198946476,-0.020754830911755562,0.0017310731345787644
86.04006958007812,-43.1015739440918,-42.786705017089844,0.21848824620246887,-0.024203240871429443,0.04151575267314911,-0.020754830911755562,-0.0017310731345787644
85.8761215209961,-38.16073989868164,-47.525169372558594,0.28091347217559814,-0.024203240871429443,0.04151575267314911,-0.01729569211602211,0.0
85.61068725585938,-33.21209716796875,-52.13873291015625,0.41356703639030457,-0.02593204379081726,0.03978592902421951,-0.01729569211602211,0.0
84.70508575439453,-28.052709579467773,-56.42443084716797,0.3667481243610382,-0.027660846710205078,0.03805610537528992,-0.012106984853744507,0.003462146269157529
83.59650421142578,-22.526466369628906,-60.87405776977539,0.28091347217559814,-0.03457605838775635,0.03978592902421951,-0.008647846058011055,0.0
81.9492416381836,-17.1173038482666,-64.6211166381836,0.34333866834640503,-0.03284725546836853,0.03978592902421951,-0.003459138562902808,0.0
79.91163635253906,-11.76278018951416,-67.96224212646484,0.33553552627563477,-0.03803366422653198,0.03632628172636032,-0.001729569281451404,0.0
77.90525817871094,-6.470699787139893,-71.31117248535156,0.16386619210243225,-0.03803366422653198,0.03286663815379143,0.003459138562902808,0.0
75.73493194580078,-1.4596151113510132,-74.22294616699219,0.05462206155061722,-0.036304861307144165,0.029406990855932236,0.0051887077279388905,-0.0017310731345787644
73.14303588867188,3.9183249473571777,-77.03324127197266,0.04681891202926636,-0.0397624671459198,0.03113681450486183,0.006918277125805616,0.0
70.1998291015625,9.421152114868164,-79.64057159423828,-0.03121260739862919,-0.04149127006530762,0.02767716720700264,0.013836554251611233,0.0017310731345787644
66.77259063720703,14.721037864685059,-81.60777282714844,-0.20288194715976715,-0.04149127006530762,0.025947345420718193,0.013836554251611233,0.0
63.0252685546875,20.23947525024414,-83.57498168945312,-0.5150080323219299,-0.043220072984695435,0.025947345420718193,0.01729569211602211,-0.0017310731345787644
58.786109924316406,25.7344970703125,-84.79277038574219,-0.41356703639030457,-0.04667767882347107,0.025947345420718193,0.020754830911755562,0.0017310731345787644
54.46107482910156,30.690942764282227,-85.471923828125,-0.5150080323219299,-0.04667767882347107,0.020757876336574554,0.020754830911755562,-0.0017310731345787644
50.08919906616211,35.59275436401367,-86.0652084350586,-0.5930395126342773,-0.04494887590408325,0.01902805268764496,0.025943540036678314,-0.0017310731345787644
45.51434326171875,40.19015121459961,-86.096435546875,-0.6086458563804626,-0.04494887590408325,0.01383858360350132,0.025943540036678314,-0.0017310731345787644
40.96290969848633,44.795352935791016,-86.15107727050781,-0.6164489984512329,-0.04494887590408325,0.012108760885894299,0.027673108503222466,0.0
35.96648025512695,49.66593933105469,-85.9403076171875,-0.43697649240493774,-0.04494887590408325,0.01383858360350132,0.027673108503222466,-0.0017310731345787644
31.01689338684082,54.15406036376953,-85.3470230102539,-0.25750401616096497,-0.04494887590408325,0.008649115450680256,0.031132247298955917,0.0
25.85651969909668,58.6109619140625,-84.5741958618164,-0.0780315175652504,-0.04149127006530762,0.005189469084143639,0.03286181762814522,-0.0017310731345787644
20.21992301940918,62.84150314331055,-83.10659790039062,0.0,-0.0397624671459198,0.00345964590087533,0.03632095456123352,0.0
