17-宝峰玉溪I回线电压Ua_17,18-宝峰玉溪I回线电压Ub_18,19-宝峰玉溪I回线电压Uc_19,20-宝峰玉溪I回线电压3Uo_20,25-宝峰玉溪I回线路电流Ia_25,26-宝峰玉溪I回线路电流Ib_26,27-宝峰玉溪I回线路电流Ic_27,28-宝峰玉溪I回线路电流3Io_28
-45.03176498413086,6.8060431480407715,37.35554122924805,-1.8646693229675293,-0.037984006106853485,0.8287419080734253,-0.7665862441062927,0.0069061825051903725
-32.911415100097656,-1.087723731994629,33.160037994384766,-1.7714358568191528,-0.02762473002076149,0.5041513442993164,-0.45235496759414673,0.0069061825051903725
-19.734416961669922,-8.608556747436523,27.845727920532227,-1.0255681276321411,-0.020718548446893692,0.16920147836208344,-0.12085819244384766,0.0069061825051903725
-6.3398756980896,-15.974000930786133,21.972021102905273,-0.7769455313682556,-0.020718548446893692,-0.16920147836208344,0.21063856780529022,0.0034530912525951862
6.433109283447266,-22.686809539794922,15.694299697875977,-1.2431129217147827,-0.0069061825051903725,-0.4903389513492584,0.517963707447052,0.0069061825051903725
17.869747161865234,-28.094350814819336,9.292268753051758,-1.926824927330017,0.017265455797314644,-0.7942109704017639,0.8080233931541443,0.010359274223446846
28.684829711914062,-32.84925842285156,3.2942490577697754,-1.7714358568191528,0.04834327846765518,-1.077364444732666,1.0600990056991577,0.0069061825051903725
39.841766357421875,-36.361053466796875,-2.983470916748047,0.8391011953353882,0.04834327846765518,-1.339799404144287,1.2880030870437622,-0.020718548446893692
50.28391647338867,-39.220211029052734,-9.416580200195312,2.8591597080230713,0.04489018768072128,-1.5677034854888916,1.4813761711120605,-0.05870255082845688
59.79372787475586,-42.14152526855469,-16.595556259155273,1.522813320159912,0.04489018768072128,-1.7541704177856445,1.6471245288848877,-0.07942110300064087
68.86845397949219,-44.4412841796875,-24.365013122558594,-0.2797003984451294,0.04489018768072128,-1.8957470655441284,1.7783420085906982,-0.08978037536144257
77.25946807861328,-45.87086486816406,-31.202133178710938,-0.031077822670340538,0.03453091159462929,-1.975168228149414,1.8681223392486572,-0.08287419378757477
83.28856658935547,-46.05733108520508,-36.82722091674805,0.4661673307418823,0.017265455797314644,-2.0166053771972656,1.9199187755584717,-0.07596801221370697
86.0234146118164,-44.596675872802734,-41.33350372314453,-0.12431129068136215,0.0069061825051903725,-1.9993398189544678,1.926824927330017,-0.07251491397619247
86.17880249023438,-41.8618278503418,-44.37913131713867,-0.3107782304286957,0.0,-1.9406373500823975,1.8784816265106201,-0.06215564161539078
84.8113784790039,-37.88386535644531,-46.585655212402344,0.5594007968902588,-0.0034530912525951862,-1.8335914611816406,1.7783420085906982,-0.06215564161539078
81.8589859008789,-33.564048767089844,-47.23828887939453,1.8646693229675293,-0.013812365010380745,-1.6816554069519043,1.6298590898513794,-0.06906182318925858
76.35820770263672,-28.560518264770508,-46.46134567260742,2.4862258434295654,-0.020718548446893692,-1.5020947456359863,1.446845293045044,-0.08287419378757477
68.37120819091797,-22.4071102142334,-45.218231201171875,1.5538910627365112,-0.03453091159462929,-1.2880030870437622,1.222394347190857,-0.09668655693531036
58.51953887939453,-15.445677757263184,-42.94955062866211,0.3418560326099396,-0.03453091159462929,-1.035927414894104,0.9634124636650085,-0.10359273850917816
47.26936721801758,-7.67622184753418,-39.468833923339844,0.5904785990715027,-0.041437096893787384,-0.7458677291870117,0.6802589893341064,-0.10704582929611206
34.62069320678711,0.37293386459350586,-34.558536529541016,1.087723731994629,-0.04834327846765518,-0.42818331718444824,0.37293386459350586,-0.10359273850917816
20.915374755859375,7.8937668800354,-28.746986389160156,0.40401169657707214,-0.04834327846765518,-0.09668655693531036,0.05870255082845688,-0.08978037536144257
6.930354118347168,16.968490600585938,-26.416149139404297,-4.257661819458008,-0.04834327846765518,0.2866065800189972,-0.2520756721496582,-0.0069061825051903725
-6.930354118347168,31.512910842895508,-27.690340042114258,-4.879218101501465,-0.05179636925458908,0.7355084419250488,-0.6698997020721436,0.013812365010380745
-20.977529525756836,45.062843322753906,-26.167526245117188,-3.2010157108306885,-0.04489018768072128,1.260378360748291,-1.1913164854049683,0.020718548446893692
-34.12344741821289,52.832298278808594,-21.226152420043945,-4.164428234100342,-0.03107782080769539,1.8163260221481323,-1.7576234340667725,0.02762473002076149
-44.8142204284668,58.51953887939453,-17.3414249420166,-6.246642112731934,-0.02762473002076149,2.3860859870910645,-2.330836534500122,0.020718548446893692
-53.920021057128906,62.746124267578125,-11.716339111328125,-4.7238287925720215,-0.020718548446893692,2.955846071243286,-2.897143602371216,0.03107782080769539
