17-220kVⅡ段母电压Ua_17,18-220kVⅡ段母电压Ub_18,19-220kVⅡ段母电压Uc_19,20-220kVⅡ段母电压3Uo_20,9-220kV抚常Ⅱ回线路电流Ia_9,10-220kV抚常Ⅱ回线路电流Ib_10,11-220kV抚常Ⅱ回线路电流Ic_11,12-220kV抚常Ⅱ回线路电流3Io_12
-83.82324981689453,35.515316009521484,46.944149017333984,-2.2140920162200928,-0.5351801514625549,15.50727653503418,-15.218106269836426,-0.1899026334285736
-85.35394287109375,41.719844818115234,41.84793472290039,-3.0531165599823,-0.5351801514625549,15.710126876831055,-15.416641235351562,-0.1769547313451767
-84.55362701416016,45.91816711425781,39.30370330810547,1.5382113456726074,-0.5222322344779968,15.209474563598633,-14.924620628356934,-0.17263875901699066
-85.3927993774414,49.22570037841797,34.843544006347656,-1.421680212020874,-0.5179162621498108,15.382113456726074,-15.097259521484375,-0.15105891227722168
-87.0633544921875,51.5572395324707,33.501617431640625,-2.3383920192718506,-0.4833885133266449,14.76492977142334,-14.505971908569336,-0.1424269825220108
-85.94446563720703,49.272178649902344,36.596580505371094,0.9555555582046509,-0.49202045798301697,14.66566276550293,-14.393756866455078,-0.13811101019382477
-85.38502502441406,46.52235412597656,38.1789665222168,-0.5904245376586914,-0.4704406261444092,13.94489574432373,-13.677306175231934,-0.1294790655374527
-84.84889221191406,41.68886184692383,40.560302734375,-4.296115398406982,-0.4359128773212433,13.470139503479004,-13.228445053100586,-0.10358325392007828
-82.22261810302734,37.02578353881836,42.476234436035156,-4.661246299743652,-0.41864898800849915,12.688948631286621,-12.451570510864258,-0.09063535183668137
-80.31118774414062,33.090824127197266,43.965538024902344,-5.593495845794678,-0.4143330156803131,12.183980941772461,-11.950918197631836,-0.08200341463088989
-77.82476806640625,29.45796012878418,45.04373550415039,-5.42258358001709,-0.3668573796749115,11.195623397827148,-10.988456726074219,-0.06042356416583061
-75.50152587890625,28.3580322265625,45.50138473510742,-2.1830170154571533,-0.34959349036216736,10.530963897705078,-10.31948184967041,-0.043159689754247665
-71.99723815917969,27.42851448059082,44.84205627441406,1.0410116910934448,-0.32369768619537354,9.404496192932129,-9.210277557373047,-0.02589581348001957
-69.57298278808594,25.879318237304688,42.693424224853516,-1.36729896068573,-0.2848539650440216,8.601726531982422,-8.42908763885498,-0.012947906740009785
-66.21632385253906,26.189157485961914,38.13242721557617,-3.208491325378418,-0.25464215874671936,7.401886940002441,-7.255144119262695,0.004315969068557024
-61.72523880004883,25.52300262451172,34.64962387084961,-2.7035229206085205,-0.22874635457992554,6.482585430145264,-6.3444743156433105,0.021579844877123833
-57.62265396118164,26.398298263549805,29.5456485748291,-2.7501354217529297,-0.18558666110038757,5.25253438949585,-5.136003017425537,0.0474756583571434
-52.88292694091797,24.159709930419922,26.885066986083984,-2.773441791534424,-0.15105891227722168,4.126066207885742,-4.035430908203125,0.06042356416583061
-48.0577278137207,21.15427017211914,24.558027267456055,-3.682384729385376,-0.09926728904247284,2.8269596099853516,-2.766536235809326,0.07337146997451782
-43.55110168457031,16.8165225982666,24.255512237548828,-3.923215866088867,-0.06042356416583061,1.6573320627212524,-1.6228044033050537,0.0949513167142868
-38.617122650146484,11.936554908752441,24.441675186157227,-3.682384729385376,-0.012947906740009785,0.31506574153900146,-0.31074976921081543,0.10789922624826431
-33.65206527709961,6.839700222015381,24.57354164123535,-3.7833783626556396,0.030211782082915306,-0.8761417269706726,0.8502458930015564,0.12084712833166122
-28.469446182250977,3.2300734519958496,23.316938400268555,-3.208491325378418,0.08200341463088989,-2.257251739501953,2.1881961822509766,0.1424269825220108
-23.061492919921875,-0.5654565095901489,21.765579223632812,-3.0919601917266846,0.13811101019382477,-3.478671073913574,3.3750877380371094,0.15969085693359375
-18.18967628479004,-1.6731315851211548,18.09661293029785,-2.8977415561676025,0.18558666110038757,-4.83820104598999,4.7173542976379395,0.1769547313451767
-12.268900871276855,-3.2842953205108643,15.009407043457031,-0.6991869807243347,0.23306232690811157,-6.089832305908203,5.930141448974609,0.19853457808494568
-7.272762298583984,-3.2145814895629883,10.270002365112305,-0.19421860575675964,0.2719060480594635,-7.397571086883545,7.207668304443359,0.20716650784015656
-1.8104205131530762,-4.97291898727417,6.461413860321045,-0.5049683451652527,0.32369768619537354,-8.65783405303955,8.437719345092773,0.2244303822517395
3.387739658355713,-6.096086025238037,1.9469566345214844,-1.2973803281784058,0.3668573796749115,-9.939676284790039,9.68503475189209,0.2373782992362976
8.8811616897583,-8.636767387390137,-1.2333310842514038,-1.7091237306594849,0.4100170433521271,-11.178359985351562,10.893506050109863,0.25464215874671936
13.978311538696289,-11.355606079101562,-3.8861565589904785,-2.1597108840942383,0.45317673683166504,-12.404094696044922,12.093344688415527,0.2589581310749054
19.362953186035156,-15.282817840576172,-5.825356483459473,-2.952122688293457,0.49202045798301697,-13.586670875549316,13.241393089294434,0.27622202038764954
24.56888198852539,-19.070602416992188,-7.314661979675293,-3.0919601917266846,0.5222322344779968,-14.777877807617188,14.406704902648926,0.2848539650440216
29.728193283081055,-23.323144912719727,-7.811097145080566,-2.4393856525421143,0.548128068447113,-15.8568696975708,15.459800720214844,0.28916993737220764
34.28144073486328,-25.987762451171875,-9.494322776794434,-2.1441733837127686,0.5999196767807007,-16.97039031982422,16.543109893798828,0.30211782455444336
38.951236724853516,-28.877012252807617,-10.572517395019531,-0.9710929989814758,0.6301314830780029,-17.993274688720703,17.535781860351562,0.3064337968826294
43.108211517333984,-29.70583152770996,-13.217586517333984,0.17091237008571625,0.6689751744270325,-18.972999572753906,18.485294342041016,0.31074976921081543
47.59929656982422,-31.007156372070312,-16.02554702758789,0.8312556147575378,0.7035029530525208,-19.939777374267578,19.426176071166992,0.31506574153900146
51.68634033203125,-31.495153427124023,-19.56264877319336,0.947786808013916,0.7250828146934509,-20.83749771118164,20.302318572998047,0.32801365852355957
56.19296646118164,-32.269752502441406,-23.130775451660156,1.2041553258895874,0.7466626167297363,-21.67479705810547,21.122352600097656,0.32369768619537354
60.660743713378906,-33.50136184692383,-26.419658660888672,1.087624192237854,0.7682424783706665,-22.460302352905273,21.877647399902344,0.32801365852355957
64.56907653808594,-35.37588882446289,-28.994916915893555,0.05438121035695076,0.7855063676834106,-23.15085792541504,22.5595703125,0.32369768619537354
68.08890533447266,-37.16521072387695,-31.04271125793457,-0.5205058455467224,0.8070862293243408,-23.798254013061523,23.18538475036621,0.3193817138671875
71.26685333251953,-39.57421112060547,-32.07436752319336,-0.9866304993629456,0.8286660313606262,-24.380908966064453,23.737829208374023,0.32369768619537354
74.32825469970703,-41.64238739013672,-33.26891326904297,-1.3517614603042603,0.8329820036888123,-24.872928619384766,24.225534439086914,0.31074976921081543
77.13323974609375,-43.47043991088867,-33.92824172973633,-0.7613369226455688,0.8372979760169983,-25.295894622802734,24.639867782592773,0.3064337968826294
79.72843170166016,-44.62458801269531,-34.80475997924805,0.19421860575675964,0.8372979760169983,-25.602327346801758,24.941984176635742,0.2978018522262573
81.89627838134766,-45.29074478149414,-35.82865524291992,1.00216805934906,0.8286660313606262,-25.848339080810547,25.175046920776367,0.2978018522262573
83.70669555664062,-45.17455291748047,-37.30244827270508,1.7324299812316895,0.8416139483451843,-25.9864501953125,25.295894622802734,0.28916993737220764
84.63909912109375,-44.27602005004883,-38.58232116699219,2.711291790008545,0.8286660313606262,-26.0598201751709,25.369266510009766,0.2719060480594635
85.0042953491211,-42.966949462890625,-39.86994934082031,3.340559959411621,0.8286660313606262,-26.02960968017578,25.326107025146484,0.2589581310749054
85.3694839477539,-41.81279754638672,-41.60747146606445,3.03757905960083,0.8114022016525269,-25.93465805053711,25.231155395507812,0.2503262162208557
85.59481811523438,-40.983978271484375,-42.70893859863281,2.9365854263305664,0.7941383123397827,-25.731807708740234,25.045568466186523,0.22874635457992554
85.58704376220703,-40.4959831237793,-43.453590393066406,2.4704606533050537,0.7855063676834106,-25.451269149780273,24.743450164794922,0.21579845249652863
85.52488708496094,-40.36429977416992,-43.76386260986328,2.043179750442505,0.7596105337142944,-25.080095291137695,24.380908966064453,0.19853457808494568
84.78673553466797,-40.418521881103516,-43.18210220336914,1.6625112295150757,0.7380306720733643,-24.631235122680664,23.944995880126953,0.18127070367336273
84.00972747802734,-40.333316802978516,-42.56155776977539,1.5304425954818726,0.7164508700370789,-24.096054077148438,23.40981674194336,0.15105891227722168
82.63442993164062,-39.853065490722656,-41.55317306518555,1.7246612310409546,0.6905550360679626,-23.491819381713867,22.80989646911621,0.13379503786563873
80.87840270996094,-39.02424621582031,-40.374141693115234,2.175248384475708,0.6646592020988464,-22.796947479248047,22.10207748413086,0.10789922624826431
78.9125747680664,-37.42082977294922,-39.753597259521484,2.649141788482666,0.638763427734375,-22.024389266967773,21.351099014282227,0.08631937950849533
76.90013885498047,-35.74769592285156,-38.9779167175293,3.3871724605560303,0.6085516214370728,-21.182775497436523,20.509485244750977,0.06473953276872635
74.2350082397461,-33.36968231201172,-38.551292419433594,3.6280035972595215,0.5740239024162292,-20.272106170654297,19.59881591796875,0.043159689754247665
71.24354553222656,-30.805761337280273,-37.88420867919922,4.031978130340576,0.543812096118927,-19.29669761657715,18.632038116455078,0.008631938137114048
68.12775421142578,-28.303810119628906,-37.34899139404297,3.962059497833252,0.5179162621498108,-18.256547927856445,17.600521087646484,-0.012947906740009785
64.66231536865234,-26.057476043701172,-36.30957794189453,3.635772228240967,0.4747565984725952,-17.155977249145508,16.508581161499023,-0.043159689754247665
60.746212005615234,-23.7801570892334,-34.9676513671875,3.1308038234710693,0.4359128773212433,-15.990665435791016,15.364850044250488,-0.06905550509691238
56.64362716674805,-21.890138626098633,-32.93537139892578,2.8355915546417236,0.39706915616989136,-14.78650951385498,14.160694122314453,-0.09063535183668137
52.39341354370117,-20.046594619750977,-30.949630737304688,2.1364047527313232,0.35822543501853943,-13.526247024536133,12.926326751708984,-0.12516310811042786
48.01887893676758,-18.319242477416992,-28.459697723388672,1.841192364692688,0.30211782455444336,-12.23145580291748,11.657432556152344,-0.14674293994903564
43.403472900390625,-16.119382858276367,-26.055089950561523,1.8489611148834229,0.26327410340309143,-10.91076946258545,10.354009628295898,-0.1769547313451767
38.710365295410156,-13.842065811157227,-23.456562042236328,2.175248384475708,0.2114824801683426,-9.55555534362793,9.024691581726074,-0.19853457808494568
33.745304107666016,-11.061259269714355,-21.214847564697266,2.3383920192718506,0.15537488460540771,-8.187393188476562,7.673792839050293,-0.22011442482471466
