1-110kV_Ⅰ母电压Ua_1,2-110kV_Ⅰ母电压Ub_2,3-110kV_Ⅰ母电压Uc_3,4-110kV_Ⅰ母电压3Uo_4,5-110kV唐西线电流Ia_5,6-110kV唐西线电流Ib_6,7-110kV唐西线电流Ic_7,8-110kV唐西线电流3Io_8
9.719903945922852,68.52783966064453,-79.377197265625,-1.2035678625106812,0.00717911496758461,0.007181663531810045,-0.021563470363616943,0.007183155044913292
4.669365882873535,71.91780090332031,-77.44503021240234,-0.6651296019554138,0.01435822993516922,0.007181663531810045,-0.021563470363616943,0.0
-0.38117271661758423,75.14935302734375,-75.19611358642578,0.03167283907532692,0.01435822993516922,0.007181663531810045,-0.021563470363616943,0.007183155044913292
-5.399946689605713,77.81062316894531,-72.3770523071289,0.7284752726554871,0.01435822993516922,0.007181663531810045,-0.014375647529959679,0.007183155044913292
-10.418721199035645,79.90162658691406,-69.0828628540039,1.0768765211105347,0.00717911496758461,0.01436332706362009,-0.021563470363616943,0.0
-15.437495231628418,81.45404052734375,-65.40858459472656,1.298586368560791,0.00717911496758461,0.01436332706362009,-0.021563470363616943,0.007183155044913292
-20.6468563079834,82.75299072265625,-61.480899810791016,1.2352406978607178,0.00717911496758461,0.007181663531810045,-0.021563470363616943,0.007183155044913292
-25.983274459838867,83.60840606689453,-57.10976791381836,0.8551666140556335,0.00717911496758461,0.021544991061091423,-0.007187823764979839,0.014366310089826584
-31.22439956665039,84.27371978759766,-52.77031326293945,0.41174688935279846,0.0,0.01436332706362009,-0.021563470363616943,0.014366310089826584
-36.24317169189453,84.87567901611328,-48.39918518066406,0.1583641916513443,0.0,0.01436332706362009,-0.021563470363616943,0.007183155044913292
-41.26194763183594,85.255859375,-43.90135192871094,-0.09501851350069046,0.0,0.021544991061091423,-0.021563470363616943,0.007183155044913292
-46.05836868286133,85.28754425048828,-39.08677673339844,-0.285055547952652,-0.00717911496758461,0.01436332706362009,-0.014375647529959679,0.014366310089826584
-50.600677490234375,84.81231689453125,-34.1454963684082,-0.3484012186527252,0.0,0.021544991061091423,-0.014375647529959679,0.028732620179653168
-53.205360412597656,-7.413553237915039,-79.25049591064453,-224.4654083251953,-0.03589557483792305,0.6535313725471497,0.31626424193382263,0.9481765031814575
-48.47246551513672,23.00102424621582,-24.864763259887695,-77.69347381591797,-0.10768672823905945,1.220882773399353,0.2443860024213791,1.3647994995117188
-63.401729583740234,15.840925216674805,-9.787530899047852,-95.1768798828125,-0.20101521909236908,1.4219692945480347,0.057502590119838715,1.2929679155349731
-49.1395149230957,27.02461814880371,9.154033660888672,-19.82719612121582,-0.16511964797973633,1.558421015739441,0.021563470363616943,1.429447889328003
-42.08782196044922,37.19449234008789,11.466299057006836,15.044597625732422,-0.23691079020500183,1.730780839920044,-0.04312694072723389,1.465363621711731
-39.800785064697266,33.1708984375,21.095455169677734,24.388084411621094,-0.2153734564781189,1.8815958499908447,-0.1006295308470726,1.5659278631210327
-53.04653549194336,38.08158493041992,29.901065826416016,22.772769927978516,-0.20101521909236908,1.9893207550048828,-0.14375647902488708,1.6521257162094116
-74.13809204101562,47.491092681884766,25.118162155151367,-1.6153147220611572,-0.2728063762187958,2.1185905933380127,-0.12938082218170166,1.7239573001861572
-71.6922378540039,38.33504104614258,18.941564559936523,-22.45604133605957,-0.2799854874610901,2.2909505367279053,-0.13656865060329437,1.8748035430908203
