220kV墨木I回线电压_1,220kV墨木I回线电压_2,220kV墨木I回线电压_3,220kV墨木I回线电压_4,220kV墨木Ⅰ回线_9,220kV墨木Ⅰ回线_10,220kV墨木Ⅰ回线_11,220kV墨木Ⅰ回线_12
44.67273712158203,-81.67396545410156,37.9760627746582,0.05446700006723404,0.17299999296665192,-0.07958000153303146,-0.06227999925613403,0.006054999772459269
49.12305450439453,-81.31900024414062,33.35620880126953,0.2723349928855896,0.16954000294208527,-0.06660500168800354,-0.07611999660730362,0.006054999772459269
53.350860595703125,-80.60906982421875,28.5615177154541,0.4435169994831085,0.16780999302864075,-0.06141500174999237,-0.07352499663829803,0.00432500010356307
57.181312561035156,-79.44351196289062,23.697954177856445,0.5135459899902344,0.16694499552249908,-0.05449499934911728,-0.08217500150203705,0.005189999938011169
60.821041107177734,-78.08192443847656,18.83439064025879,0.7080709934234619,0.16261999309062958,-0.04324999824166298,-0.08736500144004822,0.009514999575912952
64.25944519042969,-76.60907745361328,13.965527534484863,0.6925089955329895,0.1600250005722046,-0.031139999628067017,-0.0968799963593483,0.00432500010356307
67.49652099609375,-74.66471099853516,8.858256340026855,0.599137008190155,0.15916000306606293,-0.025085000321269035,-0.10379999876022339,0.007784999907016754
70.4898910522461,-72.42366027832031,3.6238319873809814,0.6069179773330688,0.14272500574588776,-0.005189999938011169,-0.11072000116109848,0.005189999938011169
73.20246887207031,-69.91770935058594,-1.515228033065796,0.599137008190155,0.14272500574588776,0.0025949999690055847,-0.1124500036239624,0.007784999907016754
75.63424682617188,-67.14155578613281,-6.638393878936768,0.6847280263900757,0.1349399983882904,0.012974999845027924,-0.11504500359296799,0.0
77.57331848144531,-63.98924255371094,-11.745665550231934,0.7703189849853516,0.13321000337600708,0.025949999690055847,-0.12196499854326248,0.006054999772459269
79.3110580444336,-60.55084228515625,-16.799957275390625,0.7547569870948792,0.1262899935245514,0.0337349995970726,-0.1375350058078766,0.0008650000090710819
80.68324279785156,-56.810455322265625,-21.573455810546875,1.3227699995040894,0.11850500106811523,0.04930499941110611,-0.13840000331401825,0.00865000020712614
81.67396545410156,-52.7256965637207,-26.421125411987305,1.7662869691848755,0.11072000116109848,0.05536000058054924,-0.14445500075817108,0.01643499918282032
82.7441635131836,-48.121734619140625,-30.78137969970703,3.960529088973999,0.09515000134706497,0.05968499928712845,-0.1574299931526184,0.035464998334646225
81.47264099121094,-44.513797760009766,-34.315147399902344,1.0270919799804688,0.05017000064253807,0.053630001842975616,-0.1911650002002716,0.1280200034379959
81.24482727050781,-34.23567581176758,-34.728389739990234,16.690244674682617,0.1825149953365326,-0.8009899854660034,-1.0371350049972534,1.7101049423217773
74.58524322509766,-31.44363021850586,-41.52572250366211,0.10893400013446808,0.08130999654531479,-0.5146750211715698,-0.7767699956893921,1.233489990234375
80.08456420898438,-28.381385803222656,-44.60386276245117,7.983305931091309,-0.03805999830365181,-0.5717650055885315,-0.9852349758148193,1.6452300548553467
87.26335906982422,-21.191999435424805,-41.742942810058594,38.9283447265625,0.10985500365495682,-0.705839991569519,-1.3589149713516235,1.9817149639129639
86.2249526977539,-12.360234260559082,-39.24758529663086,56.55230712890625,0.0337349995970726,-0.7482249736785889,-1.723080039024353,2.463520050048828
76.54550170898438,-11.941692352294922,-45.05949020385742,29.832353591918945,0.01384000014513731,-0.7248700261116028,-2.08032488822937,2.83201003074646
79.07264709472656,-13.14433765411377,-48.41842269897461,25.9029483795166,0.11158499866724014,-0.6997849941253662,-2.521475076675415,3.142544984817505
81.73224639892578,-6.458261966705322,-44.593265533447266,49.12145233154297,-0.05968499928712845,-0.5527349710464478,-2.9038050174713135,3.5577449798583984
77.01172637939453,-3.210587978363037,-48.30716323852539,40.84246826171875,0.0968799963593483,-0.4688299894332886,-3.4202098846435547,3.824165105819702
67.62896728515625,-1.2662220001220703,-51.8674201965332,20.72858428955078,0.052765000611543655,-0.258635014295578,-3.9080700874328613,4.162380218505859
69.29783630371094,1.0860899686813354,-51.825035095214844,27.490272521972656,-0.06227999925613403,0.011245000176131725,-4.389009952545166,4.488484859466553
65.46208953857422,5.801310062408447,-50.90318298339844,31.48192596435547,0.08303999900817871,0.20673500001430511,-4.940879821777344,4.683110237121582
58.66475296020508,8.603952407836914,-58.76541519165039,10.4187593460083,-0.026815000921487808,0.46709999442100525,-5.44950008392334,5.047275066375732
50.16676330566406,12.672816276550293,-57.49919509887695,4.217301845550537,-0.0787149965763092,0.7404400110244751,-6.003964900970459,5.392409801483154
54.73893737792969,16.603931427001953,-57.21839904785156,20.37843894958496,0.03805999830365181,1.036270022392273,-6.594759941101074,5.562815189361572
53.213111877441406,19.586706161499023,-58.02369689941406,21.895734786987305,-0.0968799963593483,1.4125449657440186,-7.155280113220215,5.869890213012695
40.25950241088867,22.18272590637207,-57.319061279296875,4.365140914916992,-0.1081250011920929,1.8087149858474731,-7.725315093994141,6.073164939880371
38.16679382324219,28.7469482421875,-55.63429641723633,15.834335327148438,-0.031139999628067017,2.216130018234253,-8.304864883422852,6.171774864196777
33.32971954345703,30.839658737182617,-52.42900848388672,16.876989364624023,-0.15656499564647675,2.710045099258423,-8.885279655456543,6.374185085296631
32.821109771728516,29.954891204833984,-56.1852912902832,7.866590976715088,-0.028544999659061432,3.1849300861358643,-9.522785186767578,6.4243550300598145
25.939008712768555,35.475406646728516,-51.152191162109375,14.075828552246094,-0.06920000165700912,3.695280075073242,-10.116174697875977,6.540265083312988
23.5443115234375,34.17210006713867,-50.081993103027344,10.169767379760742,-0.21797999739646912,4.250609874725342,-10.668045043945312,6.687314987182617
15.480755805969238,36.50321960449219,-51.55483627319336,-2.2642710208892822,-0.025949999690055847,4.74193000793457,-11.289114952087402,6.616384983062744
8.127132415771484,39.92042922973633,-46.95087432861328,-1.3383320569992065,-0.06055000051856041,5.313694953918457,-11.834930419921875,6.636280059814453
6.405282020568848,42.88731002807617,-47.046241760253906,1.2605220079421997,-0.17905500531196594,5.926115036010742,-12.355660438537598,6.655310153961182
-0.15894000232219696,45.01710510253906,-47.152198791503906,-6.217019081115723,-0.0674699991941452,6.502204895019531,-12.902339935302734,6.505664825439453
-6.113892078399658,45.907169342041016,-46.447566986083984,-14.052486419677734,-0.10898999869823456,7.114624977111816,-13.444695472717285,6.4788498878479
-12.805266380310059,48.98530960083008,-42.53764343261719,-13.173233032226562,-0.12196499854326248,7.738289833068848,-13.92736530303955,6.37245512008667
-14.786718368530273,52.063446044921875,-39.31645965576172,-4.933154106140137,-0.10985500365495682,8.348114967346191,-14.387544631958008,6.1882100105285645
-18.235715866088867,51.3800048828125,-38.77606201171875,-10.870057106018066,-0.13666999340057373,8.994270324707031,-14.821775436401367,6.012615203857422
-26.62244987487793,51.756160736083984,-36.29659652709961,-20.68189811706543,-0.12196499854326248,9.626585006713867,-15.226594924926758,5.773009777069092
