1-110kV母线Ⅰ段电压Ua_1,2-110kV母线Ⅰ段电压Ub_2,3-110kV母线Ⅰ段电压Uc_3,4-110kV母线Ⅰ段电压3Uo_4,5-110kV普八线路电流Ia_5,6-110kV普八线路电流Ib_6,7-110kV普八线路电流Ic_7,8-110kV普八线路电流3Io_8
29.88086700439453,-83.23867797851562,53.160194396972656,-0.3480343818664551,-1.6583415269851685,4.128300666809082,-2.57437801361084,-0.10587115585803986
34.54380416870117,-83.68160247802734,48.95167922973633,-0.2847554087638855,-1.9053285121917725,4.198869705200195,-2.3627853393554688,-0.10587115585803986
39.04813766479492,-83.68160247802734,44.426734924316406,-0.18983694911003113,-2.1170318126678467,4.163585186004639,-2.1511926651000977,-0.10587115585803986
43.55247497558594,-83.42849731445312,39.74357223510742,-0.15819744765758514,-2.328734874725342,4.163585186004639,-1.9043344259262085,-0.10587115585803986
47.8982048034668,-82.95393371582031,34.933841705322266,-0.15819744765758514,-2.5757219791412354,4.163585186004639,-1.6927417516708374,-0.10587115585803986
51.95845031738281,-82.22627258300781,30.09246826171875,-0.18983694911003113,-2.752141237258911,4.093015670776367,-1.4106181859970093,-0.10587115585803986
56.11385726928711,-81.40369415283203,25.092878341674805,-0.2531159222126007,-3.034412145614624,4.0577311515808105,-1.1990253925323486,-0.10587115585803986
60.015499114990234,-80.32801055908203,20.12493133544922,-0.2531159222126007,-3.1755475997924805,3.987161874771118,-0.9169017672538757,-0.10587115585803986
63.568214416503906,-78.80940246582031,15.156984329223633,-0.12655796110630035,-3.3519668579101562,3.881308078765869,-0.6347781419754028,-0.10587115585803986
66.77200317382812,-76.91114044189453,10.06246566772461,-0.03163949027657509,-3.4578185081481934,3.77545428276062,-0.42318543791770935,-0.07058077305555344
69.69029998779297,-74.47504425048828,4.7780890464782715,0.0,-3.634237766265869,3.669600486755371,-0.10579635947942734,-0.10587115585803986
72.3548355102539,-71.69093322753906,-0.632859468460083,0.09491847455501556,-3.704805374145508,3.5284619331359863,0.14106181263923645,-0.10587115585803986
74.79733276367188,-68.59043884277344,-6.138736724853516,0.12655796110630035,-3.8812248706817627,3.352038860321045,0.38791999220848083,-0.14116154611110687
76.92261505126953,-65.30012512207031,-11.51804256439209,0.2531159222126007,-3.9870762825012207,3.21090030670166,0.6700435876846313,-0.10587115585803986
78.9527359008789,-61.97816848754883,-16.770774841308594,0.3163948953151703,-4.057643890380859,3.0344772338867188,0.9521672129631042,-0.10587115585803986
80.60221099853516,-58.59294128417969,-21.73872184753418,0.41131338477134705,-4.1634955406188965,2.8227696418762207,1.1990253925323486,-0.10587115585803986
81.77587890625,-54.85969543457031,-26.675025939941406,0.41131338477134705,-4.198779582977295,2.6463463306427,1.4458836317062378,-0.07058077305555344
82.63233184814453,-51.06317901611328,-31.421472549438477,0.3163948953151703,-4.234063625335693,2.434638738632202,1.6574763059616089,-0.10587115585803986
83.07642364501953,-46.918643951416016,-36.00970458984375,0.18983694911003113,-4.198779582977295,2.222930908203125,1.9043344259262085,-0.07058077305555344
83.42535400390625,-42.52101135253906,-40.72450637817383,0.15819744765758514,-4.234063625335693,2.011223316192627,2.0806617736816406,-0.07058077305555344
83.23502349853516,-37.775360107421875,-45.31273651123047,0.12655796110630035,-4.198779582977295,1.7995156049728394,2.3275198936462402,-0.07058077305555344
82.79093933105469,-32.93479919433594,-49.71110916137695,0.12655796110630035,-4.128211975097656,1.5172386169433594,2.57437801361084,-0.07058077305555344
82.06136322021484,-28.09423828125,-53.85633850097656,0.12655796110630035,-4.092927932739258,1.2702462673187256,2.785970687866211,-0.07058077305555344
81.07801818847656,-22.96893882751465,-57.906639099121094,0.22147643566131592,-4.092927932739258,1.0232539176940918,3.0328290462493896,-0.03529038652777672
79.65058898925781,-17.90691375732422,-61.54558181762695,0.2531159222126007,-3.9870762825012207,0.7056924104690552,3.1738908290863037,-0.03529038652777672
77.84251403808594,-12.87652587890625,-64.8048095703125,0.12655796110630035,-3.916508674621582,0.4587000608444214,3.3149526119232178,0.0
75.71723175048828,-7.8145012855529785,-67.84253692626953,0.0,-3.7400894165039062,0.2469923347234726,3.526545286178589,-0.03529038652777672
73.14785766601562,-2.4993748664855957,-70.62711334228516,-0.12655796110630035,-3.634237766265869,-0.0352846197783947,3.6323416233062744,-0.07058077305555344
70.45159912109375,2.784113883972168,-73.25347900390625,-0.15819744765758514,-3.4578185081481934,-0.2822769582271576,3.7734034061431885,0.0
67.56501770019531,8.225790977478027,-75.9431381225586,-0.37967389822006226,-3.316683053970337,-0.5998384952545166,3.879199743270874,0.0
64.32951354980469,13.699105262756348,-78.28471374511719,-0.569510817527771,-3.1755475997924805,-0.8468308448791504,3.9849963188171387,0.0
60.99884033203125,19.045869827270508,-80.43643951416016,-0.7277082800865173,-2.9638442993164062,-1.0938231945037842,4.090792655944824,0.0
57.414405822753906,24.1395320892334,-81.89201354980469,-0.6011503338813782,-2.752141237258911,-1.3761001825332642,4.161323547363281,0.0
53.54448318481445,29.04336929321289,-82.93623352050781,-0.6644293069839478,-2.540437936782837,-1.623092532157898,4.19658899307251,0.03529038652777672
49.515960693359375,33.66246795654297,-83.41087341308594,-0.5062318444252014,-2.328734874725342,-1.7995156049728394,4.267119884490967,0.03529038652777672
45.23366928100586,38.15501403808594,-83.6007308959961,-0.3480343818664551,-2.1170318126678467,-2.0465078353881836,4.19658899307251,0.03529038652777672
40.82449722290039,42.647560119628906,-83.569091796875,-0.12655796110630035,-1.9053285121917725,-2.2582156658172607,4.231854438781738,0.03529038652777672
36.12983703613281,47.07683181762695,-83.31594848632812,-0.15819744765758514,-1.6936253309249878,-2.469923257827759,4.19658899307251,0.03529038652777672
31.340017318725586,51.316280364990234,-82.84130096435547,-0.2531159222126007,-1.3760706186294556,-2.7169156074523926,4.126058101654053,0.03529038652777672
26.518476486206055,55.460811614990234,-82.20844268798828,-0.3163948953151703,-1.1290836334228516,-2.9286234378814697,4.161323547363281,0.03529038652777672
21.66521453857422,59.4471549987793,-81.35408020019531,-0.37967389822006226,-0.9173803925514221,-3.105046510696411,4.055527210235596,0.03529038652777672
16.7167911529541,63.05384826660156,-80.02507781982422,-0.41131338477134705,-0.5998256206512451,-3.246185064315796,4.020261764526367,0.07058077305555344
11.73664665222168,66.18597412109375,-78.09485626220703,-0.2847554087638855,-0.38812246918678284,-3.4226081371307373,3.9144651889801025,0.10587115585803986
6.502736568450928,69.12828063964844,-75.75328063964844,-0.12655796110630035,-0.14113545417785645,-3.563746452331543,3.7734034061431885,0.07058077305555344
1.1102232933044434,71.91239166259766,-73.031982421875,0.03163949027657509,0.17641930282115936,-3.669600486755371,3.6323416233062744,0.03529038652777672
-4.282289981842041,74.4117660522461,-70.05754089355469,0.18983694911003113,0.42340633273124695,-3.8460235595703125,3.4912798404693604,0.10587115585803986
-9.643082618713379,76.91114044189453,-67.05146026611328,0.41131338477134705,0.7056772112846375,-3.916592836380005,3.3149526119232178,0.07058077305555344
-14.97215461730957,79.12577819824219,-63.88716125488281,0.41131338477134705,0.9879481196403503,-4.022446632385254,3.138625383377075,0.10587115585803986
-20.17434310913086,81.05567932128906,-60.65958023071289,0.3480343818664551,1.2702189683914185,-4.093015670776367,2.9622981548309326,0.07058077305555344
-25.249649047851562,82.5110092163086,-57.08392333984375,0.3163948953151703,1.4819221496582031,-4.128300666809082,2.7507052421569824,0.10587115585803986
-29.976028442382812,83.23867797851562,-53.06526565551758,0.2847554087638855,1.6936253309249878,-4.163585186004639,2.57437801361084,0.07058077305555344
-34.67068862915039,83.64996337890625,-48.82510757446289,0.22147643566131592,1.9406124353408813,-4.163585186004639,2.3627853393554688,0.07058077305555344
-39.20674133300781,83.61832427978516,-44.23687744140625,0.18983694911003113,2.152315616607666,-4.163585186004639,2.1511926651000977,0.10587115585803986
-43.58419418334961,83.27030944824219,-39.522071838378906,0.12655796110630035,2.364018678665161,-4.163585186004639,1.86906898021698,0.07058077305555344
-47.92992401123047,82.85902404785156,-34.74398422241211,0.18983694911003113,2.6110057830810547,-4.163585186004639,1.6574763059616089,0.07058077305555344
-52.02189254760742,82.19463348388672,-29.99753761291504,0.2531159222126007,2.7874250411987305,-4.093015670776367,1.3753526210784912,0.10587115585803986
-56.14557647705078,81.49860382080078,-25.124521255493164,0.2847554087638855,3.034412145614624,-4.0577311515808105,1.1637599468231201,0.07058077305555344
