17-220kVⅡ段母电压Ua_17,18-220kVⅡ段母电压Ub_18,19-220kVⅡ段母电压Uc_19,20-220kVⅡ段母电压3Uo_20,9-220kV抚常Ⅱ回线路电流Ia_9,10-220kV抚常Ⅱ回线路电流Ib_10,11-220kV抚常Ⅱ回线路电流Ic_11,12-220kV抚常Ⅱ回线路电流3Io_12
-8.79569149017334,15.182120323181152,6.02703332901001,27.454742431640625,-0.28916993737220764,7.406202793121338,-7.289671421051025,-0.16400682926177979
-17.785633087158203,4.856729507446289,20.3150577545166,13.983739852905273,-0.2719060480594635,8.308239936828613,-8.217604637145996,-0.18558666110038757
-32.18352508544922,8.125533103942871,16.79347038269043,-13.509845733642578,-0.3668573796749115,10.358325958251953,-10.19000244140625,-0.19421860575675964
-28.889028549194336,12.711153030395508,25.51987075805664,15.32773208618164,-0.448860764503479,11.38984203338623,-11.156780242919922,-0.2114824801683426
-38.68705368041992,19.790977478027344,13.147774696350098,-11.435591697692871,-0.47907257080078125,12.822744369506836,-12.572417259216309,-0.22874635457992554
-41.515350341796875,28.272825241088867,9.393484115600586,-6.020776748657227,-0.5179162621498108,13.245708465576172,-12.960854530334473,-0.23306232690811157
-42.587615966796875,40.92975616455078,7.935205936431885,12.670822143554688,-0.5610759854316711,15.153367042541504,-14.846933364868164,-0.24601022899150848
-51.14243698120117,42.362762451171875,10.735410690307617,4.707859039306641,-0.5740239024162292,15.766234397888184,-15.45116901397705,-0.26327410340309143
-57.75474548339844,45.515377044677734,14.086347579956055,4.9875335693359375,-0.6603432297706604,17.134397506713867,-16.750276565551758,-0.27622202038764954
-58.578369140625,43.23031234741211,17.538124084472656,4.350496768951416,-0.6776071190834045,17.49262237548828,-17.099868774414062,-0.28916993737220764
-61.77962875366211,37.141971588134766,22.417150497436523,-4.560252666473389,-0.6905550360679626,18.77014923095703,-18.360132217407227,-0.28916993737220764
-68.57841491699219,39.71363830566406,25.91546630859375,-5.7411017417907715,-0.7121348977088928,19.171533584594727,-18.74856948852539,-0.2934858798980713
-68.50848388671875,37.02578353881836,30.918601989746094,-0.9167118072509766,-0.733714759349823,20.20305061340332,-19.76713752746582,-0.30211782455444336
-72.85971069335938,37.55250930786133,34.882328033447266,0.33405598998069763,-0.7552945613861084,20.535381317138672,-20.073572158813477,-0.2934858798980713
-75.72686004638672,36.73918151855469,40.75422286987305,4.505871772766113,-0.7768744230270386,21.092140197753906,-20.613067626953125,-0.2934858798980713
-76.83797454833984,33.64078903198242,42.297828674316406,-0.9167118072509766,-0.7509785890579224,21.100772857666016,-20.64759635925293,-0.2978018522262573
-79.1767578125,34.77170181274414,44.86532974243164,0.8467931151390076,-0.7682424783706665,21.748167037963867,-21.286359786987305,-0.2934858798980713
-82.38578796386719,40.65864562988281,41.42131042480469,-0.9710929989814758,-0.7596105337142944,21.549633026123047,-21.07487678527832,-0.2848539650440216
-82.71990203857422,41.28607177734375,39.74584197998047,-3.2473349571228027,-0.7725584506988525,21.899227142333984,-21.41583824157715,-0.28916993737220764
-84.4759292602539,48.24970626831055,33.73432159423828,-3.9698283672332764,-0.7639265060424805,21.592792510986328,-21.109403610229492,-0.2719060480594635
-83.83101654052734,46.855430603027344,35.78987121582031,-1.4605239629745483,-0.7552945613861084,21.618688583374023,-21.165512084960938,-0.28053799271583557
-85.50157928466797,48.37364196777344,35.01419448852539,-2.7889790534973145,-0.7164508700370789,21.28204345703125,-20.84613037109375,-0.26759007573127747
-85.68029022216797,44.70979309082031,40.53703308105469,0.09322492778301239,-0.6948710083961487,21.113719940185547,-20.69075584411621,-0.2589581310749054
-86.19310760498047,41.86701965332031,41.80915069580078,-4.117434501647949,-0.6819230914115906,20.643280029296875,-20.22463035583496,-0.24601022899150848
-85.0120620727539,36.165977478027344,45.672035217285156,-5.407045841217041,-0.6646592020988464,20.332529067993164,-19.92251205444336,-0.24169425666332245
-84.04080963134766,35.32941436767578,44.586082458496094,-7.046250820159912,-0.6258155107498169,19.69376564025879,-19.305330276489258,-0.21579845249652863
-82.3935546875,33.6330451965332,46.52528381347656,-3.4415535926818848,-0.5869717597961426,19.270801544189453,-18.90394401550293,-0.20716650784015656
-81.63986206054688,36.7314338684082,44.35337829589844,-0.13206864893436432,-0.5567600131034851,18.48961067199707,-18.140018463134766,-0.1899026334285736
-79.78282165527344,34.80268859863281,44.547298431396484,0.015537488274276257,-0.5265482068061829,17.83358383178711,-17.50125503540039,-0.18127070367336273
-78.50076293945312,37.27365493774414,39.59846115112305,-2.2451670169830322,-0.496336430311203,16.927230834960938,-16.603532791137695,-0.15105891227722168
-75.29950714111328,35.78642654418945,39.37351608276367,0.06991869956254959,-0.46612465381622314,16.09856414794922,-15.800762176513672,-0.13811101019382477
-73.0772705078125,37.14971923828125,34.38589096069336,-2.5559167861938477,-0.4100170433521271,15.161998748779297,-14.8944091796875,-0.11653116345405579
-70.07803344726562,34.825923919677734,33.7963752746582,-2.2451670169830322,-0.3754892945289612,14.156378746032715,-13.910367965698242,-0.0949513167142868
-66.80684661865234,32.95139694213867,31.546903610229492,-3.620234727859497,-0.33664557337760925,13.077385902404785,-12.857271194458008,-0.07337146997451782
-63.03060531616211,27.777082443237305,32.361366271972656,-4.637940406799316,-0.28916993737220764,11.937970161437988,-11.739436149597168,-0.056107595562934875
-58.60945129394531,23.95056915283203,31.77960777282715,-4.560252666473389,-0.24601022899150848,10.70360279083252,-10.535280227661133,-0.03884372115135193
-54.12613296508789,18.249528884887695,33.602455139160156,-3.6668472290039062,-0.19853457808494568,9.486499786376953,-9.335440635681152,-0.004315969068557024
-50.233341217041016,15.584911346435547,32.1984748840332,-4.094128131866455,-0.13811101019382477,8.20034122467041,-8.09244155883789,0.008631938137114048
-45.5557746887207,11.611223220825195,31.888202667236328,-3.449322462081909,-0.08631937950849533,6.853758811950684,-6.7803874015808105,0.030211782082915306
-41.29779052734375,10.790149688720703,28.327831268310547,-3.620234727859497,-0.03884372115135193,5.5503363609313965,-5.5028605461120605,0.056107595562934875
-36.24726104736328,9.566285133361816,25.822385787963867,-1.227461576461792,0.008631938137114048,4.156278133392334,-4.143330097198486,0.07768744230270386
-30.839309692382812,9.426856994628906,20.912330627441406,-0.5593495965003967,0.06473953276872635,2.8355915546417236,-2.86148738861084,0.09926728904247284
-25.812089920043945,7.86991548538208,17.22785186767578,-0.9400180578231812,0.12084712833166122,1.4113218784332275,-1.4717453718185425,0.11653116345405579
-20.559539794921875,6.638304710388184,12.953855514526367,-1.4372177124023438,0.18127070367336273,0.10358325392007828,-0.19853457808494568,0.14674293994903564
-15.39245891571045,4.012417316436768,10.052812576293945,-2.2063233852386475,0.2373782992362976,-1.342266321182251,1.1998393535614014,0.15537488460540771
-9.98450756072998,0.8520577549934387,7.237093925476074,-3.2473349571228027,0.2934858798980713,-2.67590069770813,2.507577896118164,0.18558666110038757
-4.76303768157959,-2.7498228549957275,5.538354873657227,-3.332791328430176,0.3409615457057953,-4.095854759216309,3.8930039405822754,0.2028505504131317
0.8158547282218933,-6.793224334716797,4.002508640289307,-3.2861788272857666,0.3884372115135193,-5.4294891357421875,5.179162979125977,0.2244303822517395
6.060635089874268,-11.231670379638672,3.2656126022338867,-3.161878824234009,0.448860764503479,-6.814915180206299,6.538692951202393,0.24169425666332245
11.165555000305176,-14.632155418395996,1.7297662496566772,-2.905510425567627,0.5006524324417114,-8.079493522644043,7.777376174926758,0.2589581310749054
16.12284278869629,-17.66083335876465,0.3335423767566681,-2.0820233821868896,0.543812096118927,-9.439023971557617,9.102378845214844,0.26759007573127747
21.118982315063477,-19.93040657043457,-2.0865790843963623,-1.5925925970077515,0.5912877321243286,-10.669075012207031,10.29790210723877,0.2848539650440216
25.936410903930664,-20.976112365722656,-5.476300239562988,-1.00216805934906,0.634447455406189,-11.989762306213379,11.579745292663574,0.2978018522262573
30.621747970581055,-22.099279403686523,-8.571263313293457,-0.14760613441467285,0.6819230914115906,-13.168021202087402,12.732108116149902,0.31506574153900146
35.159454345703125,-22.749942779541016,-12.364338874816895,0.0,0.7207668423652649,-14.389440536499023,13.927632331848145,0.3323296010494232
39.65830993652344,-24.020282745361328,-15.598923683166504,-0.031074976548552513,0.7639265060424805,-15.502960205078125,15.006624221801758,0.3409615457057953
44.01730728149414,-25.708906173706055,-18.414642333984375,-0.2485998123884201,0.8027702569961548,-16.603532791137695,16.085617065429688,0.3452775180339813
48.75703430175781,-28.31930160522461,-20.764951705932617,-0.6914182305335999,0.8372979760169983,-17.587574005126953,17.052392959594727,0.3668573796749115
53.40351867675781,-31.08461570739746,-22.944612503051758,-1.2507678270339966,0.8631938099861145,-18.584562301635742,18.0191707611084,0.3668573796749115
57.67704391479492,-34.14427947998047,-24.224485397338867,-1.4061427116394043,0.8890895843505859,-19.443439483642578,18.847837448120117,0.3754892945289612
61.8651008605957,-36.576515197753906,-25.87668228149414,-1.2352303266525269,0.9193013906478882,-20.263473510742188,19.659238815307617,0.3798052668571472
65.41600799560547,-38.80735778808594,-26.885066986083984,-0.6991869807243347,0.9322493076324463,-20.975608825683594,20.349794387817383,0.3884372115135193
68.48517608642578,-39.89179611206055,-28.58380699157715,-0.2252935767173767,0.9451972246170044,-21.63595199584961,20.988557815551758,0.38412123918533325
71.89622497558594,-41.069183349609375,-30.267030715942383,0.6991869807243347,0.9538291692733765,-22.16681671142578,21.519420623779297,0.3798052668571472
74.71675109863281,-41.03820037841797,-32.85004425048828,1.149774193763733,0.9624611139297485,-22.645889282226562,21.998493194580078,0.3798052668571472
77.33525848388672,-41.146644592285156,-34.959896087646484,1.8101173639297485,0.9581451416015625,-23.021379470825195,22.369667053222656,0.3754892945289612
79.38655090332031,-40.6121711730957,-37.457584381103516,1.9577234983444214,0.9538291692733765,-23.319181442260742,22.658836364746094,0.37117332220077515
81.2280502319336,-40.55020523071289,-39.233890533447266,2.1674795150756836,0.9495131969451904,-23.530662536621094,22.866003036499023,0.36254140734672546
82.56449890136719,-40.542457580566406,-40.68441390991211,1.981029748916626,0.9322493076324463,-23.63856315612793,22.982534408569336,0.3539094626903534
83.16279602050781,-40.8368034362793,-41.08000946044922,1.7945798635482788,0.9193013906478882,-23.65151023864746,22.999799728393555,0.33664557337760925
84.00972747802734,-41.43324661254883,-41.576446533203125,1.3828364610671997,0.9063534736633301,-23.57813835144043,22.926427841186523,0.3323296010494232
84.60025024414062,-42.47895431518555,-41.28168869018555,1.0565491914749146,0.8718257546424866,-23.405500411987305,22.771053314208984,0.31506574153900146
84.53031921386719,-42.50218963623047,-41.211875915527344,1.03324294090271,0.8459299206733704,-23.14222526550293,22.520727157592773,0.30211782455444336
84.55362701416016,-42.66485595703125,-40.76198196411133,1.5537488460540771,0.8200340867042542,-22.818527221679688,22.201345443725586,0.2848539650440216
83.97864532470703,-41.89800262451172,-40.90160369873047,1.6702799797058105,0.7855063676834106,-22.3653507232666,21.774063110351562,0.26759007573127747
83.1938705444336,-40.75934600830078,-40.84730529785156,2.3539295196533203,0.7596105337142944,-21.85175132751465,21.27341079711914,0.25464215874671936
82.02836608886719,-39.09395980834961,-40.97141647338867,3.0220415592193604,0.7250828146934509,-21.225934982299805,20.66054344177246,0.23306232690811157
80.58313751220703,-37.327877044677734,-41.134307861328125,3.270641326904297,0.6862390637397766,-20.539695739746094,19.99588394165039,0.21579845249652863
78.94365692138672,-35.4068717956543,-41.25065994262695,3.5891597270965576,0.6473953723907471,-19.758506774902344,19.231958389282227,0.19421860575675964
77.34302520751953,-33.91964340209961,-41.18860626220703,3.4959349632263184,0.6085516214370728,-18.921207427978516,18.411924362182617,0.17263875901699066
