1-220kVⅠ段母线电压Ua_1,2-220kVⅠ段母线电压Ub_2,3-220kVⅠ段母线电压Uc_3,4-220kVⅠ段母线电压3Uo_4,25-220kV太丽Ⅰ回线路电流Ia_25,26-220kV太丽Ⅰ回线路电流Ib_26,27-220kV太丽Ⅰ回线路电流Ic_27,28-220kV太丽Ⅰ回线路电流3Io_28
31.016803741455078,-84.98981475830078,53.974369049072266,0.0,0.04158647730946541,-0.1038217842578888,0.06227703392505646,0.0
35.94704055786133,-85.67647552490234,49.73129653930664,0.0,0.04851755499839783,-0.1038217842578888,0.05535736307501793,0.0
40.75246047973633,-86.17586517333984,45.42582702636719,0.0,0.055448636412620544,-0.1038217842578888,0.0484376922249794,0.0
45.55788040161133,-86.23828887939453,40.683570861816406,0.031202195212244987,0.06237971410155296,-0.11074323207139969,0.04151802137494087,0.0
50.144874572753906,-85.98859405517578,35.754119873046875,-0.12480878084897995,0.06931079179048538,-0.1038217842578888,0.03459835425019264,0.0
54.41982650756836,-85.30193328857422,30.793468475341797,-0.09360658377408981,0.0762418732047081,-0.1038217842578888,0.03459835425019264,0.0
58.4139404296875,-84.33436584472656,25.895217895507812,0.0,0.0762418732047081,-0.1038217842578888,0.027678681537508965,0.0
62.31444549560547,-83.08589172363281,20.747373580932617,0.062404390424489975,0.08317295461893082,-0.0969003289937973,0.020759010687470436,0.0
65.93411254882812,-81.24439239501953,15.381134986877441,0.1560109704732895,0.08317295461893082,-0.0969003289937973,0.013839340768754482,0.0
69.27294158935547,-79.21562957763672,10.046095848083496,0.21841536462306976,0.09010403603315353,-0.0969003289937973,0.006919670384377241,0.0
72.2685317993164,-76.8435287475586,4.7422566413879395,0.3432241380214691,0.09703510999679565,-0.08997887372970581,0.0,0.0
75.07689666748047,-74.2841567993164,-0.6551802158355713,0.2496175616979599,0.09703510999679565,-0.08997887372970581,-0.006919670384377241,0.0
