1-110kVⅠ段母线电压Ua_1,2-110kVⅠ段母线电压Ub_2,3-110kVⅠ段母线电压Uc_3,4-110kVⅠ段母线电压3Uo_4,41-110kV香居I回线151线路电流Ia_41,42-110kV香居I回线151线路电流Ib_42,43-110kV香居I回线151线路电流Ic_43,44-110kV香居I回线151线路电流3Io_44
-72.29965209960938,64.05736541748047,8.363884925842285,0.09503603726625443,0.1415560245513916,22.98051643371582,-23.465431213378906,-0.31818220019340515
-75.22213745117188,59.87558364868164,15.143701553344727,-0.4118228256702423,0.1769450306892395,23.686521530151367,-24.20867919921875,-0.31818220019340515
-77.66812896728516,55.915557861328125,21.22652816772461,-0.9503603577613831,0.2477230429649353,24.180727005004883,-24.704179763793945,-0.31818220019340515
-79.54232788085938,54.3949089050293,24.838205337524414,-0.47518017888069153,0.2831120491027832,24.4631290435791,-25.058107376098633,-0.388889342546463
-81.09886169433594,52.367374420166016,28.10138702392578,-1.1087538003921509,0.2831120491027832,24.639631271362305,-25.199678421020508,-0.31818220019340515
-82.14714813232422,51.67041015625,29.875545501708984,-1.013717770576477,0.2831120491027832,24.56903076171875,-25.199678421020508,-0.3535357713699341
-82.87776947021484,50.14976119995117,32.473419189453125,-0.47518017888069153,0.3185010552406311,24.498430252075195,-25.0935001373291,-0.31818220019340515
-83.19542694091797,49.99135971069336,33.360496520996094,0.22175075113773346,0.2831120491027832,24.321928024291992,-24.916536331176758,-0.388889342546463
-83.83074951171875,47.01342010498047,37.03553771972656,0.3801441490650177,0.3185010552406311,24.110126495361328,-24.704179763793945,-0.31818220019340515
-84.21194458007812,43.46523666381836,40.99571228027344,0.4118228256702423,0.2831120491027832,23.72182273864746,-24.314857482910156,-0.31818220019340515
-84.30724334716797,39.69529342651367,44.73411560058594,0.22175075113773346,0.3185010552406311,23.192317962646484,-23.783966064453125,-0.3535357713699341
-83.76721954345703,35.355106353759766,48.155704498291016,-0.3801441490650177,0.353890061378479,22.486310958862305,-23.111501693725586,-0.31818220019340515
-82.84600067138672,31.49011993408203,50.690216064453125,-1.0770751237869263,0.353890061378479,21.67440414428711,-22.297468185424805,-0.2828286290168762
-81.73418426513672,27.498414993286133,53.3514518737793,-1.4572192430496216,0.353890061378479,20.756595611572266,-21.341861724853516,-0.2828286290168762
-80.17765045166016,24.457115173339844,54.68206787109375,-1.6472913026809692,0.4246680736541748,19.732885360717773,-20.35086441040039,-0.2474750429391861
-78.17638397216797,21.22573471069336,56.107730865478516,-1.3305045366287231,0.3892790675163269,18.603275299072266,-19.218294143676758,-0.21212145686149597
-76.2068862915039,17.867633819580078,57.75516128540039,-0.79196697473526,0.4246680736541748,17.40306282043457,-17.97954559326172,-0.21212145686149597
-73.85619354248047,14.636253356933594,59.117462158203125,-0.06335736066102982,0.4246680736541748,16.0616512298584,-16.670011520385742,-0.17676788568496704
-71.12430572509766,11.214791297912598,60.099586486816406,0.47518017888069153,0.4600570797920227,14.649637222290039,-15.25429916381836,-0.17676788568496704
-67.7571029663086,7.603248596191406,60.511444091796875,0.7602882981300354,0.4954460859298706,13.167023658752441,-13.803194999694824,-0.17676788568496704
-64.389892578125,3.548182725906372,61.20843505859375,0.8236456513404846,0.4954460859298706,11.649109840393066,-12.210517883300781,-0.1414143145084381
-60.95915603637695,-0.3168020248413086,61.398521423339844,0.28510811924934387,0.4954460859298706,10.095894813537598,-10.617841720581055,-0.10606072843074799
-57.05192184448242,-4.150106430053711,61.176753997802734,-0.12671472132205963,0.5308350920677185,8.40147876739502,-8.95438003540039,-0.1414143145084381
-52.89056396484375,-8.553654670715332,61.240116119384766,-0.3801441490650177,0.5308350920677185,6.742363452911377,-7.2555251121521,-0.07070715725421906
-48.60213851928711,-12.418639183044434,60.95498275756836,-0.22175075113773346,0.4954460859298706,4.942046642303467,-5.415099620819092,-0.07070715725421906
-44.313716888427734,-16.695466995239258,60.986663818359375,-0.19007207453250885,0.4954460859298706,3.1417295932769775,-3.5746734142303467,-0.03535357862710953
-39.61233139038086,-20.972293853759766,60.85993957519531,0.25342944264411926,0.4954460859298706,1.2355116605758667,-1.6634619235992432,-0.03535357862710953
-34.59328842163086,-25.344161987304688,60.511444091796875,0.8236456513404846,0.4954460859298706,-0.7413069605827332,0.3539280593395233,-0.03535357862710953
-29.542476654052734,-29.87442970275879,60.13126754760742,0.8870030045509338,0.4600570797920227,-2.718125581741333,2.335925340652466,0.03535357862710953
-24.3963680267334,-33.83445739746094,58.92737579345703,0.9186816811561584,0.4600570797920227,-4.694943904876709,4.353315353393555,0.03535357862710953
-19.12319564819336,-37.92120361328125,57.5650749206543,0.6018949151039124,0.4600570797920227,-6.671762466430664,6.406097888946533,0.07070715725421906
-13.881787300109863,-41.2159423828125,55.47410202026367,0.3167867958545685,0.4246680736541748,-8.648581504821777,8.423487663269043,0.10606072843074799
-8.98980712890625,-44.25724411010742,53.31977081298828,-0.19007207453250885,0.3892790675163269,-10.625399589538574,10.47627067565918,0.1414143145084381
-4.097827434539795,-47.39358139038086,51.26047897338867,-0.6969309449195862,0.4246680736541748,-12.602218627929688,12.458268165588379,0.1414143145084381
1.0165153741836548,-50.27648162841797,48.97941970825195,-0.7286096215248108,0.3892790675163269,-14.579036712646484,14.47565746307373,0.17676788568496704
6.162624359130859,-53.53954315185547,47.07853698730469,-0.79196697473526,0.353890061378479,-16.55585479736328,16.528440475463867,0.21212145686149597
11.435797691345215,-56.32740020751953,44.70243453979492,-0.47518017888069153,0.3185010552406311,-18.53267478942871,18.51043701171875,0.2474750429391861
16.581907272338867,-59.30533981323242,42.6114616394043,-0.3167867958545685,0.2831120491027832,-20.438892364501953,20.492435455322266,0.2474750429391861
21.759780883789062,-62.093196868896484,40.29872131347656,-0.15839339792728424,0.2477230429649353,-22.3098087310791,22.43903923034668,0.2474750429391861
26.87412452697754,-64.24745178222656,37.28899002075195,-0.25342944264411926,0.2123340368270874,-24.14542579650879,24.314857482910156,0.2828286290168762
31.797870635986328,-66.14826202392578,34.089168548583984,-0.5068588852882385,0.1769450306892395,-25.839841842651367,26.084497451782227,0.31818220019340515
36.81691360473633,-67.54219055175781,30.382448196411133,-0.6652522683143616,0.1769450306892395,-27.498958587646484,27.783353805541992,0.31818220019340515
41.804195404052734,-68.80940246582031,26.485637664794922,-0.8236456513404846,0.1061670184135437,-29.122774124145508,29.446815490722656,0.3535357713699341
46.75970458984375,-69.15788269042969,21.986881256103516,-0.7286096215248108,0.0707780122756958,-30.60538673400879,31.004098892211914,0.3535357713699341
51.23872756958008,-69.15788269042969,17.55148696899414,-0.6018949151039124,0.0353890061378479,-32.017398834228516,32.455204010009766,0.388889342546463
55.27302169799805,-69.0628433227539,13.591313362121582,-0.3484654724597931,0.0,-33.25291061401367,33.76473617553711,0.388889342546463
59.14848709106445,-68.6510009765625,9.472733497619629,0.03167868033051491,0.0,-34.417823791503906,34.96809387207031,0.388889342546463
62.48392868041992,-68.42923736572266,6.019463062286377,0.09503603726625443,0.0,-35.47683334350586,35.994483947753906,0.388889342546463
65.40641021728516,-67.92235565185547,2.692917585372925,0.4118228256702423,-0.0707780122756958,-36.3946418762207,36.98548126220703,0.42424291372299194
68.32888793945312,-67.57386779785156,-0.6019462943077087,0.3167867958545685,-0.0707780122756958,-37.24184799194336,37.83491134643555,0.42424291372299194
71.25137329101562,-66.718505859375,-4.372031211853027,0.3167867958545685,-0.0707780122756958,-37.94785690307617,38.54276657104492,0.42424291372299194
74.1738510131836,-65.26121520996094,-8.807424545288086,0.19007207453250885,-0.0707780122756958,-38.477359771728516,39.14444351196289,0.42424291372299194
76.74691009521484,-63.36040496826172,-13.432907104492188,0.03167868033051491,-0.0707780122756958,-38.93626403808594,39.53376388549805,0.42424291372299194
78.87523651123047,-60.66758728027344,-18.216794967651367,0.09503603726625443,-0.1061670184135437,-39.18336868286133,39.8169059753418,0.388889342546463
80.68590545654297,-57.75300979614258,-22.873958587646484,0.06335736066102982,-0.1061670184135437,-39.289268493652344,39.95847702026367,0.42424291372299194
81.73418426513672,-54.42658615112305,-27.119264602661133,0.3484654724597931,-0.1061670184135437,-39.21866989135742,39.8169059753418,0.42424291372299194
82.21067810058594,-51.258567810058594,-30.699260711669922,0.47518017888069153,-0.1061670184135437,-38.97156524658203,39.63994216918945,0.388889342546463
82.49657440185547,-48.4073486328125,-33.835716247558594,0.5702162384986877,-0.1061670184135437,-38.65386199951172,39.286014556884766,0.388889342546463
83.00482940673828,-45.6828498840332,-36.940494537353516,0.6652522683143616,-0.1415560245513916,-38.1949577331543,38.7905158996582,0.42424291372299194
83.32249450683594,-42.95835494995117,-40.013587951660156,0.6018949151039124,-0.0707780122756958,-37.55955123901367,38.188838958740234,0.388889342546463
83.25895690917969,-40.10713577270508,-42.8965950012207,0.47518017888069153,-0.1415560245513916,-36.81824493408203,37.41019821166992,0.388889342546463
82.94129943847656,-37.06583786010742,-45.68455505371094,0.3167867958545685,-0.1415560245513916,-36.00634002685547,36.560768127441406,0.3535357713699341
82.30597686767578,-33.64437484741211,-48.50419998168945,0.28510811924934387,-0.1415560245513916,-34.982627868652344,35.53437805175781,0.3535357713699341
81.28945922851562,-29.87442970275879,-51.228797912597656,0.3167867958545685,-0.1415560245513916,-33.85301971435547,34.43720245361328,0.31818220019340515
