220kVIII母_1,220kVIII母_2,220kVIII母_3,220kVIII母_4,220kV龙嵩II回_17,220kV龙嵩II回_18,220kV龙嵩II回_19,220kV龙嵩II回_20
-44.41131591796875,0.26188498735427856,43.86396026611328,-0.9256079792976379,-0.02510399930179119,3.171092987060547,-3.1731491088867188,-0.007788000162690878
-39.683841705322266,-7.1820831298828125,47.44922637939453,0.7059440016746521,-0.014712000265717506,2.584623098373413,-2.5959010124206543,-0.0008679999737069011
-36.06685256958008,-9.142274856567383,43.959144592285156,-2.517940044403076,0.009535999968647957,1.9730679988861084,-1.9946010112762451,-3.000000106112566e-06
-29.332582473754883,-13.276930809020996,44.72854995727539,3.2081799507141113,0.03465000167489052,1.3390229940414429,-1.3752620220184326,0.019027000293135643
-25.34278678894043,-18.094083786010742,42.23789978027344,-2.5022521018981934,0.044176001101732254,0.7032480239868164,-0.7447559833526611,0.025947000831365585
-18.180191040039062,-16.760835647583008,37.51042938232422,3.859231948852539,0.06409399956464767,0.04238799959421158,-0.09878800064325333,0.02854200080037117
-14.571130752563477,-24.41907501220703,38.232242584228516,-1.8276679515838623,0.08747600018978119,-0.5743569731712341,0.508525013923645,0.031137000769376755
-7.6544270515441895,-23.13344383239746,32.656044006347656,2.768915891647339,0.10133200138807297,-1.2161870002746582,1.1416079998016357,0.053626999258995056
-4.156414985656738,-29.513986587524414,33.4968376159668,-0.6275359988212585,0.11951799690723419,-1.8528269529342651,1.7618060111999512,0.052762001752853394
2.157457113265991,-29.736194610595703,28.158601760864258,0.5647519826889038,0.14376600086688995,-2.4825470447540283,2.3931710720062256,0.05968200042843819
7.218072891235352,-34.16448211669922,27.75406837463379,0.9491080045700073,0.15589000284671783,-3.1174569129943848,3.0056378841400146,0.06746699661016464
11.985204696655273,-36.5135383605957,23.92291259765625,-1.4197800159454346,0.17754000425338745,-3.7471768856048584,3.618104934692383,0.07265699654817581
17.823156356811523,-38.061058044433594,21.273624420166016,1.5766279697418213,0.19139599800109863,-4.376031875610352,4.241738796234131,0.08130700141191483
21.701904296875,-40.52915573120117,17.85493278503418,-1.9845479726791382,0.20611800253391266,-4.959907054901123,4.823281764984131,0.08995699882507324
28.269601821899414,-40.78310775756836,14.436241149902344,2.753227949142456,0.21650999784469604,-5.5238871574401855,5.3876447677612305,0.09687700122594833
31.577245712280273,-44.925697326660156,12.667405128479004,-1.4589999914169312,0.23123200237751007,-6.082676887512207,5.9279561042785645,0.10985200107097626
37.81972885131836,-44.243202209472656,8.058913230895996,2.4002480506896973,0.2442220002412796,-6.606866836547852,6.449368953704834,0.1133119985461235
41.21462631225586,-48.758785247802734,7.337100982666016,-0.7765719890594482,0.254613995552063,-7.126731872558594,6.972499847412109,0.11590699851512909
46.957393646240234,-47.94137954711914,1.4356930255889893,0.37649598717689514,0.26846998929977417,-7.632757186889648,7.463848114013672,0.12196200340986252
51.03444290161133,-50.790401458740234,-0.03172700107097626,-0.023547999560832977,0.28059399127960205,-8.10937213897705,7.9405927658081055,0.12974700331687927
54.23896789550781,-49.74285125732422,-5.0130228996276855,-1.2472120523452759,0.29098600149154663,-8.552251815795898,8.376964569091797,0.13666699826717377
59.307518005371094,-51.4252815246582,-6.964294910430908,1.1922719478607178,0.3005119860172272,-8.960532188415527,8.784131050109863,0.1358020007610321
62.210628509521484,-52.615684509277344,-10.089503288269043,-1.5139080286026,0.30224400758743286,-9.346322059631348,9.177553176879883,0.14185699820518494
66.68428039550781,-51.06816482543945,-14.23793888092041,1.99235999584198,0.31263598799705505,-9.696646690368652,9.522011756896973,0.14791199564933777
68.65141296386719,-53.718788146972656,-15.538786888122559,-1.4119360446929932,0.32302799820899963,-10.013236999511719,9.831252098083496,0.15310199558734894
72.69673156738281,-51.09990692138672,-20.46455955505371,1.3883719444274902,0.3282240033149719,-10.29522705078125,10.105273246765137,0.1539669930934906
75.16358184814453,-54.48857879638672,-20.805635452270508,-0.611847996711731,0.3273580074310303,-10.546941757202148,10.360396385192871,0.1582919955253601
78.31259155273438,-51.67923355102539,-25.945571899414062,0.6039720177650452,0.3386160135269165,-10.773571968078613,10.58717155456543,0.15742699801921844
80.47802734375,-52.04429244995117,-27.84925079345703,0.5255320072174072,0.33601799607276917,-10.948302268981934,10.762408256530762,0.16261699795722961
82.34204864501953,-50.26662826538086,-31.815250396728516,-0.1255200058221817,0.3386160135269165,-11.083242416381836,10.896411895751953,0.16348199546337128
83.43666076660156,-48.28262710571289,-34.25830841064453,1.019703984260559,0.3403480052947998,-11.168011665344238,10.978876113891602,0.1582919955253601
83.43666076660156,-48.37785720825195,-35.313262939453125,-0.9648280143737793,0.3368839919567108,-11.212991714477539,11.03299331665039,0.16434699296951294
84.6819839477539,-45.05267333984375,-38.66056823730469,1.2001160383224487,0.33428600430488586,-11.231157302856445,11.045019149780273,0.15742699801921844
84.36470794677734,-44.96537780761719,-39.69965744018555,-0.9962040185928345,0.33428600430488586,-11.200881958007812,11.011517524719238,0.1539669930934906
84.97547149658203,-40.90214538574219,-43.17387390136719,1.0510799884796143,0.3282240033149719,-11.121301651000977,10.937644004821777,0.15483200550079346
84.5471420288086,-40.44186019897461,-44.03053283691406,-0.48634400963783264,0.3264920115470886,-10.995012283325195,10.817383766174316,0.15483200550079346
84.11881256103516,-37.59283447265625,-46.029396057128906,0.39218398928642273,0.31783199310302734,-10.82979679107666,10.652456283569336,0.14791199564933777
83.28594970703125,-35.03744125366211,-48.13137435913086,-0.23533600568771362,0.3065739870071411,-10.620467185974121,10.45918083190918,0.14791199564933777
82.08821868896484,-32.624900817871094,-49.416358947753906,-0.5726280212402344,0.29704800248146057,-10.364426612854004,10.206635475158691,0.14185699820518494
80.34317779541016,-29.466371536254883,-50.598228454589844,-0.007860000245273113,0.286655992269516,-10.07897663116455,9.917152404785156,0.13493700325489044
77.836669921875,-27.831554412841797,-50.28887939453125,-0.9334520101547241,0.2727999985218048,-9.752006530761719,9.60705280303955,0.12974700331687927
76.18681335449219,-23.879426956176758,-51.621456146240234,0.6902559995651245,0.2658720016479492,-9.404276847839355,9.263452529907227,0.12542200088500977
73.3233642578125,-21.577987670898438,-51.986328125,-0.8157920241355896,0.254613995552063,-9.00810718536377,8.87690258026123,0.11504200100898743
71.23724365234375,-18.038530349731445,-52.57329559326172,0.47062399983406067,0.23815999925136566,-8.58079719543457,8.462864875793457,0.10812199860811234
67.88993835449219,-15.03872299194336,-53.1523323059082,-1.0432679653167725,0.22603599727153778,-8.115427017211914,8.008454322814941,0.10379700362682343
64.77266693115234,-12.134146690368652,-52.3908576965332,-0.19611600041389465,0.20438599586486816,-7.6258368492126465,7.520542144775391,0.09341699630022049
61.353973388671875,-9.134339332580566,-52.25601577758789,-0.6353800296783447,0.18793199956417084,-7.105106830596924,7.023180961608887,0.086497001349926
57.46729278564453,-5.856770992279053,-51.36763000488281,-0.258868008852005,0.17234399914741516,-6.571402072906494,6.497472763061523,0.08303699642419815
