220kV I母电压_A相_1,220kV I母电压_B相_2,220kV I母电压_C相_3,220kV I母电压_3U0_4,220kV太丽I回_A相_17,220kV太丽I回_B相_18,220kV太丽I回_C相_19,220kV太丽I回_3I0_20
28.38154411315918,-19.089412689208984,-7.119846820831299,3.5178234577178955,-0.21483579277992249,-11.525211334228516,11.626567840576172,0.2504478096961975
48.85724639892578,-29.938268661499023,-18.761056900024414,-0.031131181865930557,-0.5043970942497253,-17.259979248046875,17.55583953857422,0.32465454936027527
64.67938232421875,-36.85908889770508,-27.190540313720703,0.9650666117668152,-0.7939583659172058,-22.243101119995117,22.789186477661133,0.36175793409347534
75.78520202636719,-40.62085723876953,-33.780296325683594,2.1947484016418457,-0.9994534850120544,-26.02916145324707,26.742033004760742,0.3803096115589142
82.19562530517578,-42.79270553588867,-38.77977752685547,0.9028042554855347,-1.1208823919296265,-27.718040466308594,28.560714721679688,0.3895854651927948
82.59300994873047,-40.7039909362793,-41.056053161621094,1.3230751752853394,-1.1769264936447144,-27.179826736450195,28.059650421142578,0.36175793409347534
77.34336853027344,-36.235591888427734,-40.85856628417969,0.40470537543296814,-1.1582452058792114,-24.51659393310547,25.452255249023438,0.2968270182609558
68.9983139038086,-31.164480209350586,-37.97944641113281,-0.3891397714614868,-1.0368162393569946,-19.9696102142334,20.886995315551758,0.23189610242843628
54.91211700439453,-22.73687171936035,-31.878204345703125,0.40470537543296814,-0.8593431711196899,-14.160606384277344,14.985560417175293,0.15768934786319733
35.869083404541016,-12.605039596557617,-23.542266845703125,-0.5914924740791321,-0.5978039503097534,-7.590678691864014,8.239738464355469,0.06493090838193893
15.341092109680176,-2.0055832862854004,-13.959057807922363,-1.2296817302703857,-0.3362647294998169,-0.4546983540058136,0.9186195135116577,-0.027827532961964607
-7.16335916519165,10.630631446838379,-3.6690597534179688,-0.4980989098548889,0.0,7.1267008781433105,-6.894285678863525,-0.12058597803115845
-28.893959045410156,21.417137145996094,7.151028633117676,-0.6848859786987305,0.3175833523273468,14.680261611938477,-14.697912216186523,-0.20406857132911682
-47.780128479003906,29.377120971679688,17.88796615600586,-0.9495010375976562,0.6258260011672974,21.16667366027832,-21.44373321533203,-0.27827534079551697
-63.445404052734375,35.85110092163086,27.221721649169922,-0.62262362241745,0.8780245780944824,25.927085876464844,-26.398712158203125,-0.32465454936027527
-74.6976318359375,39.8934440612793,34.299991607666016,-0.9028042554855347,1.055497646331787,28.84086799621582,-29.52573013305664,-0.32465454936027527
-82.22699737548828,42.87583923339844,38.9876594543457,-0.62262362241745,1.2049485445022583,30.186403274536133,-30.963972091674805,-0.3432062268257141
-82.86490631103516,41.73276138305664,41.01447677612305,-0.2801806330680847,1.2703334093093872,29.805940628051758,-30.667043685913086,-0.2968270182609558
-77.47931671142578,36.86948013305664,40.47399139404297,-0.3268774151802063,1.2703334093093872,27.541728973388672,-28.458646774291992,-0.2504478096961975
-68.61138916015625,31.25800323486328,37.761173248291016,0.5136644840240479,1.167585849761963,23.282411575317383,-24.181034088134766,-0.16696520149707794
-54.389244079589844,22.72648048400879,32.36671829223633,1.0273289680480957,0.9340686798095703,17.315656661987305,-18.06618309020996,-0.09275843948125839
-35.57627487182617,12.189374923706055,24.165903091430664,1.1674193143844604,0.6351667046546936,10.077600479125977,-10.652274131774902,0.046379219740629196
-15.163315773010254,1.953625202178955,14.260481834411621,1.696649432182312,0.3175833523273468,2.459083080291748,-2.8208112716674805,0.17624104022979736
7.247018814086914,-10.277316093444824,6.049271583557129,5.0432515144348145,-0.05604412034153938,-6.152347087860107,6.207640647888184,0.12058597803115845
28.6220645904541,-22.102983474731445,-3.9185142517089844,4.342799663543701,-0.03736274689435959,-15.450465202331543,15.5144624710083,0.12058597803115845
47.24679946899414,-31.35152816772461,-15.154359817504883,1.1362881660461426,-0.04670343175530434,-24.173250198364258,24.255266189575195,0.08348260074853897
63.351287841796875,-37.62807083129883,-24.73756980895996,1.5098623037338257,-0.02802206017076969,-31.439144134521484,31.474315643310547,0.08348260074853897
74.70808410644531,-41.08848190307617,-32.938385009765625,1.0117634534835815,-0.02802206017076969,-35.958290100097656,36.00246047973633,0.08348260074853897
82.02830505371094,-43.08367156982422,-38.644657135009766,0.3891397714614868,-0.03736274689435959,-37.73996353149414,37.746910095214844,0.07420675456523895
82.24791717529297,-40.71438217163086,-41.21195983886719,0.4825333058834076,-0.009340686723589897,-36.59857940673828,36.62415313720703,0.10203428566455841
77.0610122680664,-35.47700500488281,-41.14959716796875,0.6381892561912537,-0.02802206017076969,-32.94243240356445,32.949676513671875,0.08348260074853897
68.54864501953125,-30.146100997924805,-38.61347579956055,-0.4202709496021271,-0.009340686723589897,-27.07775115966797,27.122472763061523,0.08348260074853897
54.326499938964844,-21.863975524902344,-33.03193283081055,-1.0273289680480957,-0.03736274689435959,-19.765459060668945,19.810632705688477,0.055655065923929214
35.70176315307617,-10.807289123535156,-25.756175994873047,-1.5254279375076294,-0.02802206017076969,-10.717889785766602,10.791459083557129,0.046379219740629196
15.60252857208252,1.2677780389785767,-17.628116607666016,-1.4164687395095825,-0.02802206017076969,-0.4361392557621002,0.454670250415802,0.046379219740629196
-6.24310302734375,64.09553527832031,-59.6300163269043,-2.9574623107910156,-0.02802206017076969,0.22270940244197845,-0.19485868513584137,0.07420675456523895
-28.30834197998047,92.71406555175781,-65.24274444580078,-1.463165521621704,-0.02802206017076969,0.23198896646499634,-0.2041376680135727,0.06493090838193893
-46.389286041259766,84.7021255493164,-37.407779693603516,1.7122149467468262,-0.02802206017076969,0.22270940244197845,-0.17630070447921753,0.08348260074853897
-62.79703903198242,76.97075653076172,-15.913117408752441,-3.0664215087890625,-0.03736274689435959,0.194870725274086,-0.19485868513584137,0.06493090838193893
-75.06363677978516,77.4383773803711,-1.2264845371246338,2.0079612731933594,-0.04670343175530434,0.20415028929710388,-0.18557968735694885,0.07420675456523895
-83.15771484375,57.35137176513672,26.608478546142578,1.4787311553955078,-0.018681373447179794,0.22270940244197845,-0.1670217216014862,0.07420675456523895
-83.36685943603516,34.510581970214844,47.38595962524414,-2.5683224201202393,-0.009340686723589897,0.22270940244197845,-0.1670217216014862,0.046379219740629196
-78.73420715332031,16.657772064208984,63.35104751586914,2.1947484016418457,-0.018681373447179794,0.21342983841896057,-0.1670217216014862,0.055655065923929214
-68.9041976928711,-10.204574584960938,80.2619857788086,1.7744773626327515,-0.018681373447179794,0.21342983841896057,-0.17630070447921753,0.055655065923929214
-54.77616882324219,-26.696081161499023,81.5092544555664,0.031131181865930557,-0.02802206017076969,0.22270940244197845,-0.18557968735694885,0.06493090838193893
-35.900455474853516,-40.87025451660156,78.411865234375,2.786240816116333,-0.018681373447179794,0.21342983841896057,-0.17630070447921753,0.08348260074853897
-15.57115650177002,-65.62310028076172,81.51964569091797,0.4825333058834076,0.0,0.22270940244197845,-0.1670217216014862,0.07420675456523895
6.2640180587768555,-82.46792602539062,75.23131561279297,-1.4164687395095825,-0.018681373447179794,0.21342983841896057,-0.17630070447921753,0.06493090838193893
28.203765869140625,-83.13298797607422,55.88819885253906,1.8834364414215088,-0.02802206017076969,0.21342983841896057,-0.1670217216014862,0.08348260074853897
47.89516067504883,-79.10103607177734,30.755659103393555,-0.7782795429229736,-0.018681373447179794,0.22270940244197845,-0.15774273872375488,0.07420675456523895
63.97873306274414,-77.94757080078125,13.543299674987793,-0.8094107508659363,-0.018681373447179794,0.20415028929710388,-0.1670217216014862,0.06493090838193893
76.4649429321289,-73.10507202148438,-2.588090419769287,1.1518536806106567,-0.018681373447179794,0.194870725274086,-0.1670217216014862,0.055655065923929214
83.094970703125,-57.36176300048828,-25.111751556396484,0.8561074733734131,-0.02802206017076969,0.20415028929710388,-0.17630070447921753,0.06493090838193893
83.6282958984375,-36.55773162841797,-46.67917251586914,0.5292301177978516,-0.009340686723589897,0.22270940244197845,-0.14846375584602356,0.055655065923929214
79.57080841064453,-15.774484634399414,-63.5797119140625,0.3891397714614868,-0.018681373447179794,0.20415028929710388,-0.1670217216014862,0.06493090838193893
69.85582733154297,5.933617115020752,-76.26031494140625,-0.6693204045295715,-0.018681373447179794,0.21342983841896057,-0.17630070447921753,0.06493090838193893
55.142181396484375,27.4858455657959,-83.01637268066406,-0.45140212774276733,-0.009340686723589897,0.20415028929710388,-0.1670217216014862,0.06493090838193893
35.199806213378906,48.778282165527344,-84.03498077392578,0.1089591383934021,-0.02802206017076969,0.22270940244197845,-0.15774273872375488,0.055655065923929214
14.232601165771484,64.11631774902344,-78.78604125976562,-0.6381892561912537,-0.009340686723589897,0.20415028929710388,-0.15774273872375488,0.06493090838193893
-7.215646743774414,74.62225341796875,-67.2383804321289,0.4202709496021271,-0.009340686723589897,0.20415028929710388,-0.15774273872375488,0.055655065923929214
-28.54886245727539,82.14578247070312,-52.91553497314453,1.2452472448349,-0.018681373447179794,0.194870725274086,-0.1670217216014862,0.037103377282619476
-47.466407775878906,85.02426147460938,-37.18950653076172,0.6693204045295715,0.0,0.20415028929710388,-0.1670217216014862,0.06493090838193893
